freq,val
1.12576346321301,1
1.12558432804559,1
1.12688718930846,1
1.12614338347745,1
1.12670653123259,1
1.1255939745967,1
1.12672527733843,1
1.12568158911904,1
1.12561335508135,1
1.12557477768476,1
1.12637375896333,1
1.12559366583481,1
1.12609453884309,1
1.12564149696663,1
1.12677847453028,1
1.12569217118461,1
1.12725133955492,1
1.12620402499364,1
1.12608279751316,1
1.12559306607161,1
1.12717876223732,1
1.1261945044284,1
1.12607091451346,1
1.12558685540842,1
1.12716350117687,1
1.12569137446689,1
1.12682025185975,1
1.12565021172812,1
1.12561418278858,1
1.12557499002664,1
1.12640993277619,1
1.12556210866878,1
1.12603097137776,1
1.12558779035293,1
1.12675320192227,1
1.12565622293158,1
1.126489897653,1
1.12554008661891,1
1.12677808397748,1
1.12568286165008,1
1.12647982602159,1
1.12559893391549,1
1.12603575732025,1
1.12558762504219,1
2.39402101225231,1
2.46600540846099,1
2.45080902733649,1
2.39408016819238,1
2.4659915569529,1
2.45091707259237,1
2.39402095509978,1
2.46600444262155,1
2.45080969200023,1
2.39408018007485,1
2.46599133900762,1
2.45091722074655,1
2.39402094706542,1
2.4660043039444,1
2.4508097855625,1
2.39408018174815,1
2.46599130822819,1
2.45091724145686,1
2.39402094593809,1
2.46600428443345,1
2.45080979868024,1
2.39408018197688,1
2.46599130395805,1
2.45091724424787,1
2.39402094577267,1
2.46600428171832,1
2.45080980054506,1
2.39408018201787,1
2.46599130332132,1
2.45091724467011,1
2.39402094574976,1
2.46600428134143,1
2.45080980078267,1
2.39408018202606,1
2.4659913032292,1
2.45091724483798,1
2.39402094573311,1
2.46600428125255,1
2.45080980082168,1
2.39408018199722,1
2.46599130320509,1
2.45091724477792,1
2.39402094575889,1
2.46600428126102,1
2.45080980076351,1
2.39408018202773,1
2.46599130321719,1
2.45091724480456,1
2.39402094576825,1
2.46600428126918,1
2.45080980087929,1
2.39408018201954,1
2.46599130315531,1
2.45091724482522,1
2.39402094574549,1
2.46600428125462,1
2.45080980083713,1
2.39408018201417,1
2.46599130326342,1
2.45091724470797,1
2.39402094576821,1
2.46600428126132,1
2.45080980084131,1
2.39408018203799,1
2.46599130320401,1
2.45091724477545,1
2.3940209457408,1
2.46600428128599,1
2.45080980074191,1
2.39408018202199,1
2.46599130326545,1
2.45091724477101,1
2.3940209457599,1
2.46600428122057,1
2.45080980085198,1
2.39408018201527,1
2.4659913032489,1
2.45091724474019,1
2.39402094575811,1
2.46600428128025,1
2.45080980083896,1
2.39408018201278,1
2.46599130317549,1
2.45091724483887,1
2.39402094573539,1
2.46600428123146,1
2.45080980085488,1
2.39408018203367,1
2.46599130319044,1
2.45091724487648,1
2.39402094574455,1
2.46600428125752,1
2.45080980082876,1
2.39408018203176,1
2.46599130329838,1
2.45091724467715,1
2.19190419355517,1
2.25899228329328,1
2.16287377439095,1
2.19415275456925,1
2.30265582681956,1
2.10743115494244,1
2.48418651554584,1
2.2147139410713,1
2.27597837020112,1
2.1599225332303,1
2.27325024939548,1
2.05976046318333,1
2.25366489973626,1
2.05747842632671,1
2.37097157248024,1
2.15225382563147,1
2.28868444290366,1
2.22248794159237,1
2.09775272465109,1
2.30006255677205,1
2.10682099252704,1
2.48549003232129,1
2.12619965696677,1
2.2475928960071,1
2.18275519745789,1
2.28046269756267,1
2.26592524362507,1
2.19423682881883,1
2.21514132719491,1
2.10773010616221,1
2.37967310324243,1
2.20699735045858,1
2.26845317493805,1
2.11232147542253,1
2.3026429377768,1
2.05618527066043,1
2.31762207668196,1
2.05331446458579,1
2.37836100183717,1
2.10409443001406,1
2.19464610027131,1
2.30239998680472,1
2.05534889767453,1
2.31084215414221,1
2.15165302795065,1
2.2767177368442,1
2.06067484925524,1
2.30595639641831,1
2.15149014758047,1
2.27894761027404,1
2.05452733897131,1
2.30031412990956,1
2.06989665428249,1
2.3144091554036,1
2.23644125054064,1
2.11892124899821,1
2.27760222402283,1
2.26065293091828,1
2.21028131244108,1
2.22576319631975,1
2.11788894444522,1
2.28050636171331,1
2.25382416952058,1
2.20036335316798,1
2.22289442465632,1
2.11513023394304,1
2.28327602187985,1
2.29472081221167,1
2.30452216300892,1
2.11538845042567,1
2.43815641906412,1
2.21005137834153,1
2.21871754881888,1
2.11718243562974,1
2.22976081637313,1
2.11435865776,1
2.24061588371238,1
2.23363448855046,1
2.37241402247125,1
2.10277729448107,1
2.21657649959744,1
2.21351826533387,1
2.10099814060291,1
2.33207275545195,1
2.06203657188153,1
2.4757290332728,1
2.15596092513631,1
2.3750992947537,1
2.37508532668867,1
2.37509929298308,1
2.37508532737217,1
2.37509929271002,1
2.37508532744955,1
2.37509929268312,1
2.37508532748612,1
2.3750992926516,1
2.37508532749771,1
2.37509929267202,1
2.3750853274739,1
2.37509929267021,1
2.37508532748222,1
2.37509929265617,1
2.37508532754372,1
2.3750992926321,1
2.37508532747602,1
2.37509929269358,1
2.3750853274926,1
2.37509929265795,1
2.37508532748695,1
2.37509929268312,1
2.37508532748941,1
2.37509929266849,1
2.37508532747883,1
2.37509929269074,1
2.37508532746716,1
2.37509929266166,1
2.37508532751119,1
2.37509929267829,1
2.37508532749608,1
2.37509929266979,1
2.37508532742578,1
2.37509929273793,1
2.37508532740742,1
2.37509929262121,1
2.37508532753148,1
2.37509929264562,1
2.37508532750053,1
2.3750992926619,1
2.37508532750819,1
2.37509929264667,1
2.37508532750907,1
2.37509929265697,1
2.37508532752695,1
2.37509929262891,1
2.37508532747476,1
2.37509929269084,1
2.37508532745412,1
2.37509929270174,1
2.37508532747344,1
2.3750992926344,1
2.3750853274766,1
2.37509929270615,1
2.37508532747103,1
2.3750992926243,1
2.37508532754426,1
2.37509929267845,1
2.37508532746658,1
2.37509929268254,1
2.37508532743704,1
2.37509929271721,1
2.37508532749119,1
2.37509929265264,1
2.375085327457,1
2.37509929271533,1
2.37508532744105,1
2.37509929267444,1
2.37508532752041,1
2.37509929262891,1
2.37508532750863,1
2.37509929266595,1
2.3750853274841,1
2.37509929263697,1
2.375085327513,1
2.37509929265472,1
2.37508532750374,1
2.37509929267557,1
2.37508532744177,1
2.37509929268599,1
2.37508532753689,1
2.37509929265308,1
2.37508532746514,1
2.37509929270226,1
2.37508532745552,1
2.3750992926348,1
