time,value
0.000207517709695182,1
0.0160087046505968,1
0.03197174688861,1
0.0481192102530947,1
0.0644819155176233,1
0.0811123377030878,1
0.0980641749715598,1
0.115422675400536,1
0.133280484447646,1
0.151810509740159,1
0.171273398763818,1
0.388056838249868,1
0.40751469481965,1
0.42331595972596,1
0.439278859482625,1
0.455426290711369,1
0.471788966435126,1
0.488419335533115,1
0.50537110765263,1
0.522729526344854,1
0.540587233032323,1
0.559117115466142,1
0.578579784444699,1
0.795351126359044,1
0.814809028822946,1
0.830610421249224,1
0.846573309838975,1
0.862720804031625,1
0.879083520213895,1
0.895713943964147,1
0.912665782996225,1
0.93002428554197,1
0.94788209724644,1
0.966412126250102,1
0.985875008925316,1
1.2026548051859,1
1.22211267155753,1
1.23791401769827,1
1.25387692033456,1
1.27002437597994,1
1.28638707152844,1
1.30301746562092,1
1.31996926831449,1
1.33732772530798,1
1.35518547996417,1
1.37371542934686,1
1.39317819390915,1
1.60994771490626,1
1.62940561732981,1
1.64520692139691,1
1.66116994567826,1
1.67731743053185,1
1.69368016076285,1
1.71031060638868,1
1.72726247221322,1
1.74462100837331,1
1.76247886217425,1
1.78100894992932,1
1.80047191818886,1
2.01725306394872,1
2.03671092303158,1
2.05251205950468,1
2.06847506928646,1
2.08462247952877,1
2.10098516542332,1
2.11761555782486,1
2.13456735861673,1
2.15192581326734,1
2.16978356498699,1
2.18831351026982,1
2.20777626810269,1
2.42455118834631,1
2.44400907741397,1
2.45981024143627,1
2.47577327624218,1
2.49192070395265,1
2.50828339859028,1
2.52491380743047,1
2.54186562839241,1
2.55922410834781,1
2.5770818917569,1
2.59561188126746,1
2.61507474027824,1
2.83186304894454,1
2.85132089617606,1
2.86712214778289,1
2.88308503060673,1
2.89923241376332,1
2.91559505027209,1
2.9322253730515,1
2.94917708855622,1
2.96653543634726,1
2.98439305423803,1
3.00292281273877,1
3.02238531303161,1
3.23915243583348,1
3.25861035770924,1
3.27441154775788,1
3.2903745929149,1
3.30652206101649,1
3.3228847720224,1
3.33951520082939,1
3.35646704619093,1
3.37382555675325,1
3.39168337849205,1
3.41021342149813,1
3.42967633418672,1
3.64645950865523,1
3.66591736480054,1
3.68171847503076,1
3.69768147058532,1
3.71382886295847,1
3.73019153201061,1
3.74682190390943,1
3.76377367963208,1
3.78113210288162,1
3.79898981527417,1
3.81751970566881,1
3.83698238748725,1
4.0537580678466,1
4.07321595850097,1
4.0890171196096,1
4.10498013660083,1
4.12112755611668,1
4.13749023962223,1
4.15412063469009,1
4.17107243880371,1
4.18843089765777,1
4.20628865463879,1
4.22481860726431,1
4.24428141724094,1
4.46107012815565,1
4.48052797678983,1
4.49632923027618,1
4.51229210823501,1
4.528439485331,1
4.54480211460492,1
4.56143242884164,1
4.57838413390191,1
4.5957424686131,1
4.61360007012272,1
4.63212980576062,1
4.65159227356373,1
4.86835955352961,1
4.88781747647352,1
4.90361866407834,1
4.91958170638991,1
4.93572917121138,1
4.9520918782567,1
4.96872230243543,1
4.9856741421392,1
