time,value
0.0213998049363884,1
0.0434930921140548,1
0.437929815629197,1
0.456289286737508,1
0.47184814249964,1
0.487978816048047,1
0.811219734162682,1
0.829603916121437,1
0.874172778995783,1
0.904130564989458,1
0.919203879228149,1
0.934353766311187,1
0.964922827575112,1
0.980370874988346,1
0.995954086875312,1
1.01168867690557,1
1.0437172709605,1
1.06008281188782,1
1.0767333639143,1
1.09382105084264,1
1.11134444352517,1
1.13026513672541,1
1.4430740862201,1
1.46143441770214,1
1.47698708641232,1
1.49268703214841,1
1.50856323636253,1
1.52463777846125,1
1.55754014633908,1
1.59181720872216,1
1.61869670341449,1
1.89332652740187,1
1.91169236552456,1
1.92692146295918,1
1.94224549014435,1
1.9576853694263,1
1.97325682457404,1
1.98897788681967,1
2.0048730198786,1
2.0209721269785,1
2.03731604478643,1
2.05394046692241,1
2.07091074597482,1
2.08831114958734,1
2.14465539846198,1
2.16635652814359,1
2.86432598374353,1
2.8828582944103,1
2.91279010236806,1
2.9278439030632,1
2.94297364953753,1
3.03601925033995,1
3.05208371360491,1
3.06838244096075,1
3.10186625875344,1
3.11918655432526,1
3.15554881851093,1
3.17507282322946,1
3.19636650973354,1
3.48111357803541,1
3.51479399549349,1
3.53023351943308,1
3.54580465129449,1
3.56153378151459,1
3.57743655243611,1
3.60989133362563,1
3.62652742596666,1
3.64350633989082,1
3.66091958368368,1
3.67887520974133,1
3.69756810761671,1
3.71734602418021,1
3.73913535970446,1
4.12420104640089,1
4.14255624224417,1
4.15811837939462,1
4.17405562588213,1
4.4716950844256,1
4.50500806660403,1
4.52000079695839,1
4.55018087741212,1
4.56539328168367,1
4.58070036664905,1
4.59611862784715,1
4.61166280834758,1
4.65927656232729,1
4.67557324623905,1
4.69214505555141,1
4.70904480766447,1
4.74418704802114,1
4.7822116282644,1
4.80347282427344,1
