height,val
4.48264638577789,1
4.48171323269022,1
4.47751116135357,1
4.47742267754154,1
4.47916182710876,1
4.47872584860356,1
4.48110152383447,1
4.49379022311733,1
4.48574342588052,1
4.49057917736169,1
4.49806185895339,1
4.50583612533951,1
4.51574801913811,1
4.52822787978018,1
4.54545247195209,1
4.56995763367246,1
4.63075763845742,1
5.75921186518885,1
4.48905761858645,1
4.48816530907872,1
4.48727040054099,1
4.48627856412861,1
4.4853980851546,1
4.48450407818395,1
4.48359747644967,1
4.48334139513815,1
4.47968513979746,1
4.48459612980499,1
4.47680850176911,1
4.48296391866084,1
4.48210742179873,1
4.48040061089589,1
4.4794290811753,1
4.48044897725919,1
4.48207191436604,1
4.4817582914852,1
4.48297992522018,1
4.48800463210501,1
4.49316704338194,1
4.50057695456722,1
4.5083027772606,1
4.51951515622078,1
4.53369174188144,1
4.55252994431525,1
4.58242592671058,1
5.76314717585173,1
4.48937727657533,1
4.48846527701723,1
4.4875780022696,1
4.48667294499266,1
4.48570088509112,1
4.4848081556914,1
4.48390716820622,1
4.48299921813452,1
4.4829718420286,1
4.48457671681577,1
4.48349786491618,1
4.48266124517146,1
4.48172644687598,1
4.47745856048072,1
4.47739159239192,1
4.47914962475503,1
4.47871967617355,1
4.48109506653248,1
4.48272522413951,1
4.48564837877042,1
4.49332739434619,1
4.49794917293688,1
4.50569385585326,1
4.51556944226849,1
4.52799519197864,1
4.54515688197714,1
4.57193254906734,1
4.62815111624826,1
5.75924839091778,1
4.48906198608536,1
4.4881717609904,1
4.48727700463568,1
4.48628495073245,1
4.48540462281522,1
4.48451071215699,1
4.48360414808822,1
4.4833456103478,1
4.47969122692016,1
4.48460355836711,1
4.47681173435133,1
4.48296900798379,1
4.48211147493926,1
4.48040682221591,1
4.47942292961203,1
4.48044697412835,1
4.48206046643867,1
4.48134523907673,1
4.48297030601552,1
4.48796105029989,1
4.49309466076387,1
4.50050303820604,1
4.50883934363847,1
4.51977785411949,1
4.53377411652406,1
4.55235135991368,1
4.58248811269983,1
5.7597649546704,1
4.49155234544452,1
4.48849897463726,1
4.48756262408484,1
4.48665677630237,1
4.48568517136056,1
4.48479214744732,1
4.48389102035207,1
4.48298309178486,1
4.48296212701304,1
4.48456238848207,1
4.48348450202367,1
4.48264424417758,1
4.48171138099026,1
4.47751734368834,1
4.47742741068064,1
4.47916355661218,1
4.47872674891881,1
4.48110243065376,1
4.49477678381313,1
4.48575524965747,1
4.49059250764431,1
4.49808193429181,1
4.50585630033364,1
4.51577339259655,1
4.52826092456559,1
4.545494456626,1
4.5700145878116,1
4.63102601014312,1
5.75906724838347,1
4.48904994257752,1
4.48815853277468,1
4.48726344556044,1
4.48627188959405,1
4.48539124603372,1
4.48449713039087,1
4.48359048152795,1
4.48333720997178,1
4.47967846258175,1
4.48458843182621,1
4.47680509116288,1
4.48295851319499,1
4.48210325809318,1
4.48039413562364,1
4.47943544422883,1
4.48045115584461,1
4.4820839438798,1
4.48176408466542,1
4.48301741323923,1
4.48804487101533,1
4.49322750607829,1
4.50064996420501,1
4.50839348536754,1
4.51961131392018,1
4.53381459008427,1
4.55270090662788,1
4.58231484973411,1
5.76304276889049,1
4.48936981281843,1
4.48845640743869,1
4.48756895161875,1
4.48666367001896,1
4.48569190672179,1
4.48479900563459,1
4.48389793381618,1
4.48298999188807,1
4.48296637723894,1
4.48456849541842,1
4.4834902055103,1
4.48265147943525,1
4.48171779052308,1
4.47749302474335,1
4.4774119841596,1
4.4791575470065,1
4.4787237258555,1
4.48109928110161,1
4.49153411961276,1
4.48571445466065,1
4.49054649678318,1
4.49801270429249,1
4.50578676180856,1
4.51568595806376,1
4.5281470451531,1
4.54534972211539,1
4.56981825049295,1
4.63010091648174,1
5.75925039576128,1
4.48906021666987,1
4.48816825955681,1
4.48727342103281,1
4.48628146589388,1
4.48540105010998,1
4.48450707948453,1
4.48360048649378,1
4.4833435109132,1
4.47968776370391,1
4.4845995484319,1
4.476809912641,1
4.4829661883138,1
4.48210930038549,1
4.48040345532289,1
4.47942635887788,1
4.48044810481779,1
4.4820666734781,1
4.48134749877783,1
4.48298958671184,1
4.48798188879877,1
4.49312604353656,1
4.50054065567341,1
4.5088768598423,1
4.5198266098407,1
4.5338380062764,1
4.55243955872914,1
4.58241379440288,1
5.76295283383914,1
4.48936554770917,1
4.488452483425,1
4.48756490265292,1
4.48665956812039,1
4.48568792078262,1
4.48479494114543,1
4.48389382980432,1
4.4829858886699,1
4.48296401978765,1
4.48456474677343,1
4.48348678313178,1
4.48264713295828,1
4.48171395641618,1
4.47750715118223,1
4.47742152801916,1
4.47916106223512,1
4.47872552912924,1
4.48110118842414,1
4.4934669702904,1
4.48573886091118,1
4.49057401073227,1
4.49805411985321,1
4.50582835051443,1
4.51573822010318,1
4.52821515196857,1
4.545436244784,1
4.56993562937115,1
4.63065407382266,1
5.75917041054488,1
4.48905663745083,1
4.48816554054933,1
4.48727060385122,1
4.48627880747516,1
4.4853983274934,1
4.48450431529254,1
4.48359770568008,1
4.48334178493121,1
4.47968518484118,1
4.4845964400245,1
4.47680861448071,1
4.48296404410631,1
4.48210759120147,1
4.4804008400113,1
4.47942871332977,1
4.48044905023157,1
4.48207153646198,1
4.48175805528521,1
4.48297848421276,1
4.48800325416826,1
4.49316502692925,1
4.50057452001037,1
4.50891065713433,1
4.51987051944182,1
4.53389552377901,1
4.55251914776497,1
4.58241559738089,1
5.76315149533555,1
4.48937801026671,1
4.48846653052725,1
4.48757936680854,1
4.48667428779263,1
4.48570218372829,1
4.48480947201865,1
4.48390848766606,1
4.4830005266097,1
4.48297287174059,1
4.48457797312399,1
4.48349898932482,1
4.48266264307407,1
4.48172776883117,1
4.4774533972465,1
4.47738813136473,1
4.47914853373892,1
4.47871907127891,1
4.48109445424821,1
4.48271622179408,1
4.48564043515766,1
4.49332049018974,1
4.49793577477676,1
4.50568034844174,1
4.51555252492997,1
4.52797309147111,1
4.54512883258668,1
4.57188158040855,1
4.62795794111465,1
5.75925570157297,1
4.48906246827988,1
4.48817236043171,1
4.48727759282624,1
4.48628553144702,1
4.48540521170258,1
4.48451130137873,1
4.483604732096,1
4.48334621643177,1
4.47969179117859,1
4.48460420452705,1
4.4768119370213,1
4.4829694377516,1
4.48211179124931,1
4.48040736954653,1
4.47942232946709,1
