time,value
0.0862066351063131,1
0.104560907719327,1
0.136658530950465,1
0.452538917356021,1
0.467359329805515,1
0.482233466695051,1
0.497164819026555,1
0.512131990432092,1
0.527142741546536,1
0.542219202220984,1
0.557371167794745,1
0.572609606045347,1
0.587948842404218,1
0.603405878600103,1
0.634739187268327,1
0.650659850900421,1
0.666789579260323,1
0.683166168833763,1
0.699835360240103,1
0.716860061373017,1
0.734323358144291,1
0.752349295831298,1
0.791058667793012,1
1.06950728249879,1
1.08786635579489,1
1.11901024606211,1
1.13480132243455,1
1.15073324401824,1
1.16686797306484,1
1.18324409334074,1
1.23441658136358,1
1.25289440518825,1
1.57234860891332,1
1.58750632641116,1
1.60276079050609,1
1.618110182089,1
1.63357637010444,1
1.64917804496909,1
1.66493508686693,1
1.68087215942264,1
1.71342280680138,1
1.73011916505546,1
1.7471733410104,1
1.76467753681309,1
1.78275859906163,1
1.821672180314,1
1.84414167327877,1
2.52028351332581,1
2.53521364133304,1
2.55019831016903,1
2.58036464586535,1
2.59556527998671,1
2.64179769926391,1
2.6574735960027,1
2.673315812393,1
2.68935371183486,1
2.72216162580538,1
2.73902712716941,1
2.75629752190651,1
2.77406248941614,1
2.79250188913432,1
2.81188147691843,1
2.86061949720557,1
3.1815678314114,1
3.19992346824705,1
3.21527814164614,1
3.230764735888,1
3.24638678607385,1
3.26216679236445,1
3.27813036120713,1
3.2943117802602,1
3.31075070929,1
3.32749131246312,1
3.34460271371857,1
3.38034936534546,1
3.4196150261623,1
3.44273751732871,1
3.78294150954448,1
3.81682909545807,1
3.83280580987473,1
3.84875877737328,1
4.14819694498403,1
4.16662668625217,1
4.1817225767429,1
4.19686222233511,1
4.21208003691712,1
4.22738995891274,1
4.24281266125768,1
4.25836522491953,1
4.27406422314193,1
4.28993382649362,1
4.32231053941923,1
4.33889506825911,1
4.3558113886001,1
4.37314772492585,1
4.3910009631999,1
4.40955617714414,1
4.45043244459896,1
4.78075249396223,1
4.79910455096604,1
4.81465319361669,1
4.83034289568365,1
4.84619548862545,1
4.86223808891611,1
4.87844677297402,1
4.89419826488506,1
4.91122167503162,1
4.92846847274351,1
4.95443903777922,1
