height,val
4.0175179713264,1
4.0391183856928,1
4.02402704041078,1
4.03978516812779,1
4.043330517166,1
4.05708750492744,1
4.05403125460254,1
4.07822143389992,1
4.09925216761253,1
4.14358026955839,1
4.97845827308028,1
4.04724556345742,1
4.02818460689971,1
4.04228451379114,1
4.03066781523142,1
4.03904600985509,1
4.01754620983245,1
4.01431586635936,1
4.02627930292234,1
4.03568457386115,1
4.0350879867573,1
4.0410891429812,1
4.04457043455669,1
4.05820504464239,1
4.05562736331407,1
4.16726537615396,1
4.90235364803621,1
4.02055288271328,1
4.04526148691515,1
4.01833213923868,1
4.01611743994001,1
4.01356758036596,1
4.03408011017537,1
4.02676212152501,1
4.01501474914412,1
4.18525986736946,1
3.92016875955186,1
4.06581735708932,1
4.17215763052167,1
4.09610539220239,1
4.15388233332675,1
4.89671621211774,1
4.01884034527948,1
4.04496287550579,1
4.07376713095799,1
4.03580661801531,1
4.01088643088359,1
4.20113374234717,1
3.98827168127304,1
5.02197651635793,1
4.05096579826877,1
4.04624169260294,1
4.02270183351879,1
4.03105632747733,1
4.04312036883016,1
4.03598996832448,1
4.01898765815705,1
4.01715364787235,1
4.01467497485611,1
4.0241911091591,1
4.03786738415206,1
4.03505518952791,1
4.03207504382057,1
4.0455320396845,1
4.06229643276376,1
4.06082366490549,1
4.08897707174963,1
4.12314091593057,1
4.90551387133106,1
4.02803717289232,1
4.01729449567927,1
4.02282469056462,1
4.01570449280255,1
4.01333822029842,1
4.01839368034555,1
4.024656689937,1
4.08243778895094,1
5.08587741185265,1
4.05657918101366,1
4.05476074734576,1
4.05167313009486,1
4.02609714599,1
4.02059285708873,1
4.04977881472236,1
4.04840643746653,1
4.0277665442133,1
4.02023758704443,1
4.01767627770644,1
4.01736809945849,1
4.01498133340158,1
4.02204631220916,1
4.03634419671757,1
4.04035726655125,1
4.0395127736425,1
4.04825742380254,1
4.05017883328739,1
4.06675304821382,1
4.07129461942068,1
4.11974738320555,1
4.89981898334373,1
4.04185125752108,1
4.04235174731798,1
4.01824369065193,1
4.01562789096317,1
4.04109352679776,1
3.98733049082485,1
4.50290754572948,1
3.83232025276635,1
4.96359527248065,1
3.83923096548356,1
4.04304504868475,1
4.04501392580384,1
4.04327779885408,1
4.01839990260033,1
4.01589515800984,1
4.01335857575546,1
4.03258384870719,1
4.02702756482973,1
4.04145571435943,1
4.04187411374283,1
4.04912550315335,1
4.05424773954577,1
4.06454271159003,1
4.10132705723627,1
4.16996436678574,1
5.11422983654731,1
4.05886724149708,1
4.05711319708266,1
4.05624944162282,1
4.05436461407497,1
4.05276383696077,1
4.05134425534204,1
4.05027648258718,1
4.04916081914764,1
4.04702143874248,1
4.02046391838214,1
4.01866924399558,1
4.01843821004008,1
4.01636061520847,1
4.01380665648827,1
4.03106317347073,1
4.04241470030483,1
4.03727761902357,1
4.04199744692015,1
4.05478037892605,1
4.04980774362643,1
4.07348863734615,1
4.09989973024691,1
4.12689805861314,1
4.95298150958203,1
4.05875845492838,1
4.0570121202437,1
4.05630021041221,1
4.05328671664171,1
4.05258365016758,1
4.05139148487709,1
4.05031182385048,1
4.04921094843522,1
4.04713586014685,1
4.04232590141601,1
4.03498682454902,1
4.01334227837001,1
4.0162965769627,1
4.01388989591926,1
4.03080061209357,1
4.03888722142037,1
4.03684347697313,1
4.03876630546682,1
4.04048338318658,1
4.0571560556677,1
3.68416680906323,1
4.07758622409419,1
4.14710249789024,1
4.90189019570495,1
4.10529931051227,1
4.36364155807345,1
4.04208863687825,1
4.03440020826713,1
4.03715572979542,1
4.03639403801975,1
4.09432535344652,1
4.40497349961473,1
4.04774118131935,1
4.05122414054681,1
4.06832642501139,1
4.0802064877178,1
4.10146117241912,1
4.1563682967937,1
5.1164168474041,1
4.05909885055143,1
4.03182878995722,1
4.02282842394806,1
4.0523289204205,1
4.05296656023941,1
4.05133706446206,1
4.05048883505506,1
4.04945986556192,1
4.04775717150912,1
4.02056811244433,1
3.54427749234754,1
4.01881991287001,1
4.01689573670399,1
4.01437687006137,1
4.02645382237164,1
4.02537126155356,1
4.04086879297778,1
4.04099984666752,1
4.04305654568555,1
4.05773286498821,1
4.05432715346024,1
4.09330715415732,1
4.11197081231786,1
4.90090902415054,1
4.01524232813721,1
3.99771897451344,1
4.28208688135445,1
5.12970344412758,1
4.05659123788475,1
4.04813053580316,1
4.02339530031991,1
4.03666771266021,1
4.04186358390747,1
4.02545381802677,1
4.05101927249392,1
4.04989276601804,1
4.04870047738354,1
4.04597100328613,1
4.02029873399057,1
4.01796571081059,1
4.01768375676269,1
4.01536984418149,1
4.0132356677993,1
4.03431397246613,1
4.02999595933064,1
4.04037624529084,1
4.04534127234564,1
4.05912960289214,1
4.08625675768487,1
5.09410518341456,1
4.05648703478455,1
4.05513693421701,1
4.05342072207286,1
4.05185402212956,1
4.05067740948614,1
4.02268520065512,1
4.01828140995172,1
4.03054267045359,1
4.03355465164329,1
4.01938494320822,1
4.04114639554701,1
4.04211982184219,1
4.0137140354296,1
4.02868066953297,1
4.03974615437729,1
4.03986999094694,1
4.04944401881175,1
3.84987108915332,1
4.04987456398049,1
4.09024529885146,1
4.11023567964947,1
4.90040401744678,1
4.0203130242911,1
4.04142095540248,1
4.03659772077202,1
4.02828021257601,1
4.26002807310987,1
5.11131394367765,1
4.05647238742359,1
4.04273612416194,1
4.05386349357561,1
4.03772908197434,1
4.05197644336063,1
4.01760861590424,1
4.01821063560265,1
4.04765619293084,1
4.04579592829459,1
4.0202480566836,1
4.01774789052136,1
4.01744645286282,1
4.01507629560542,1
4.01364058224577,1
4.03354344100944,1
4.03167729883646,1
4.04164996492695,1
4.04742265062995,1
4.0360227648548,1
4.07171874194468,1
4.07965723618437,1
4.89977397265354,1
4.08992434402699,1
4.3628335772028,1
4.04216352600738,1
4.01352630114503,1
4.31729885506406,1
4.02983276210549,1
4.02600567885651,1
3.7836007483691,1
4.91408981992191,1
4.0455078162293,1
4.03147581080441,1
4.01856676376428,1
4.04189371447434,1
4.03950635482017,1
4.03661410623451,1
4.03589541226811,1
4.03889667304096,1
4.04168303766378,1
4.05102507802964,1
4.0605001949386,1
4.07164106848249,1
4.0999677742735,1
4.13873943514455,1
4.97866506030524,1
4.04938333732373,1
4.0216287749182,1
4.02046528564855,1
4.01901002663931,1
3.54365494095215,1
4.016859296455,1
4.01433610418291,1
4.02739333558614,1
4.03964431018655,1
4.02948226781206,1
4.04056769088293,1
4.04238746734213,1
4.05828947145682,1
4.06528759891012,1
4.09366028847432,1
4.1306866296146,1
5.11012859037936,1
4.05505629561023,1
4.03603959190787,1
4.05435889271892,1
4.05805672577867,1
4.05184967285884,1
4.05063090454836,1
3.79314653979175,1
4.04813780265529,1
4.02063250869305,1
4.01922949254223,1
4.01901313175272,1
4.01717598590399,1
4.01469894799582,1
4.02398956608631,1
4.02441019785979,1
4.04039314718265,1
4.03962349291782,1
4.04952724589028,1
4.05849647804509,1
4.05188976277226,1
4.0889020845066,1
4.12308072976326,1
5.10222015187104,1
3.9276074725495,1
4.15601221125989,1
4.43486771385192,1
4.0590277446666,1
4.03221770698906,1
3.84013980154113,1
4.07476471722939,1
4.04719375816213,1
4.0488072715549,1
4.04623194560618,1
4.02034788264155,1
4.01817687016354,1
4.01791247548388,1
4.01566099738647,1
4.0131715912762,1
4.03336140208286,1
4.0421935525274,1
4.02625351681873,1
3.83314622410661,1
4.06001661907834,1
4.06925060271696,1
4.08404098913259,1
4.10622979191428,1
5.02663331214327,1
4.11841665358442,1
4.0251339708891,1
3.99276544729598,1
3.92483430731516,1
3.98537879890135,1
4.27139825999451,1
4.57642099588977,1
4.57626940190538,1
4.01626589036354,1
4.02324179985866,1
4.0356284148632,1
4.02326761483442,1
4.03283753247399,1
4.04948016026204,1
4.05822462678458,1
4.04806685902604,1
4.07320773722181,1
4.12079991121896,1
4.89610486931114,1
4.02390780161188,1
4.0127034732547,1
4.25038283868353,1
5.1027123088501,1
4.05426537963195,1
4.05447892654798,1
3.79046055679588,1
4.02387754718805,1
4.05167887931771,1
4.01997440066665,1
4.02233073120077,1
4.02060891530041,1
4.01994552205648,1
4.01968963157395,1
4.01821610362832,1
4.01601397454941,1
4.01347299678547,1
4.03215844930301,1
4.03027084646274,1
4.04100284117488,1
4.04110368883945,1
4.05347221244062,1
4.06063191712993,1
4.08116561463445,1
4.10480978434272,1
4.16275061831467,1
4.89191680178657,1
4.02034646923122,1
4.01796400956521,1
4.01768051507278,1
4.01536573153039,1
4.01324156585624,1
4.04311784991825,1
4.04425553783928,1
4.06547887354374,1
4.05328029245669,1
4.05067797960179,1
4.04308709787045,1
4.08857694045958,1
4.90131068623662,1
4.02033799963616,1
4.01991584893271,1
3.96333569511513,1
4.03229323084878,1
4.00596794182728,1
4.2973195271063,1
4.43166149328707,1
4.16950279536652,1
4.91102730252045,1
4.04627566454005,1
4.04478458197247,1
4.04474169008168,1
4.01954302021527,1
4.01612263015761,1
4.01341208988792,1
4.03761583709297,1
4.04068081453017,1
4.03289533006722,1
4.04642548963697,1
4.04353478270052,1
4.07441945364293,1
3.69899551309128,1
4.93098043076096,1
4.04290709704614,1
4.02467702422732,1
4.03782913147745,1
4.01955233486368,1
4.01922361206251,1
4.04019096499996,1
4.03551140577807,1
4.03941337029872,1
4.04051269458454,1
4.04606159385904,1
4.04400997950164,1
4.0707001584814,1
4.0491536292417,1
4.11709868330636,1
4.90932302534556,1
4.04560151651864,1
4.01971225428369,1
4.04043373438244,1
4.01721645913294,1
4.01497351941924,1
4.02205875991289,1
4.03562132998383,1
4.02936440174678,1
4.04152181028317,1
3.65938815679947,1
4.02008334234572,1
4.07252879594782,1
4.0818204998465,1
4.10657781095333,1
4.91097992689014,1
4.02061923001404,1
4.01866473531495,1
4.01842929840563,1
4.03925066282695,1
3.99698530242108,1
4.29585948317883,1
4.42910906967332,1
4.01595563528953,1
5.00187402625992,1
4.0506301631669,1
4.03760059278259,1
4.01711929963295,1
4.0148731865124,1
4.02104057974737,1
4.01756728629817,1
4.01719857912007,1
4.01477784617753,1
4.02335681303815,1
4.03479887786888,1
4.03955769041086,1
4.03262414497195,1
4.04962777930507,1
4.05831230175381,1
4.07372139981718,1
4.08415875795719,1
4.09442805181814,1
4.8998361849733,1
4.01682748034926,1
4.01756658132105,1
4.05246328196111,1
4.02428369680472,1
4.04242917992606,1
3.96677784461957,1
5.04578722898043,1
4.03576426347439,1
4.04045050471086,1
4.0426345632766,1
4.02902161818313,1
4.04791768025524,1
4.01453812560486,1
4.0198119841309,1
4.01851563653495,1
4.01642819092431,1
4.01387411413862,1
4.03085967525423,1
4.04185691076682,1
4.03741465257736,1
4.04157914845445,1
4.05010629694852,1
4.06295380765455,1
4.07036325783531,1
4.09957869903472,1
4.14643272579509,1
4.90098336100225,1
4.04529448062962,1
4.0183403758683,1
4.01753505190402,1
4.0153596960101,1
4.02579715233109,1
4.09856435359896,1
3.83981228387801,1
5.01117606113201,1
4.05215128617231,1
4.03229555950531,1
4.04945685848738,1
4.03294135845726,1
4.02073581214008,1
4.01902711852083,1
4.01880510732714,1
4.01687439254878,1
4.01435295490285,1
4.02724502258974,1
4.03955257602856,1
4.03486187737661,1
4.04186297742929,1
4.04283273726953,1
4.06342459708427,1
4.07411702564356,1
4.09269149795304,1
4.1281127360303,1
4.9014545344846,1
4.01385550554722,1
4.01093847741155,1
3.89660825332868,1
3.65368271788219,1
4.36319795374322,1
3.8014544172296,1
5.0379211616732,1
4.04238442580223,1
4.0511814741297,1
4.05050171335862,1
4.03556878991394,1
4.04024890167722,1
4.02031553003664,1
4.01807521278031,1
4.01780284922691,1
4.01552047034868,1
4.01306299788335,1
4.03388099150558,1
4.04398858884075,1
4.042663076375,1
4.04418269932107,1
4.05620141691911,1
4.05758852580494,1
4.08475073663482,1
4.09233005388359,1
4.88960385090824,1
4.08091876950693,1
4.19138117583284,1
4.52615157196733,1
4.00490659116757,1
4.04389848589915,1
4.13538124208627,1
4.04749744740987,1
4.01449118396306,1
4.95259020694157,1
4.04718628332753,1
4.03685600378336,1
4.0202425666388,1
4.02760828470728,1
4.02800791956552,1
4.03585434119216,1
4.0132491522091,1
4.03484354604281,1
4.03061533348859,1
4.04172860697248,1
4.04596155752142,1
4.04715463970794,1
4.07086462537454,1
4.06590633220191,1
4.10147850111185,1
4.90040783048,1
4.02116356383208,1
4.02475146397403,1
3.9399285410322,1
4.19912731302684,1
4.01071054548579,1
3.74393312887703,1
5.014484359408,1
4.05137456581236,1
4.01854840399507,1
4.02073096219254,1
4.04740078208851,1
4.0191995319845,1
4.02003041241542,1
4.01591512481326,1
4.01544339394126,1
4.01305018654229,1
4.03396637549052,1
4.04226192324715,1
4.0424499516543,1
4.04434683924812,1
4.05629894714321,1
4.05697634783654,1
4.0795252313638,1
4.10257660671906,1
4.61481803852641,1
4.0654379953576,1
4.05488197537879,1
4.05301968277755,1
4.0513716697464,1
4.05042309218318,1
4.04937138968947,1
4.04752824081961,1
4.02053405765989,1
4.0189252413022,1
4.01870485416302,1
4.01673190927955,1
4.0141957124293,1
4.02875364843422,1
4.03989153652521,1
4.03661272967848,1
4.04757257722861,1
4.03674580922355,1
4.04214501825541,1
4.06818144515967,1
4.09629289446104,1
4.12984463002342,1
5.10633318129062,1
4.04956113022468,1
4.05243392861008,1
4.05376882730119,1
4.0275073691168,1
4.04740191683058,1
3.64539432346078,1
4.03769036068458,1
4.04166768336552,1
4.03235446286862,1
4.02071291735838,1
4.01893473167677,1
4.01871024411314,1
4.01673939483206,1
4.01420386681943,1
4.02866823602167,1
4.03682909648,1
4.03653576450422,1
4.0406166697267,1
4.04065703938215,1
4.06650412045118,1
4.88807996895447,1
3.87509967310315,1
4.01843566335933,1
4.04387586121675,1
4.04337599778558,1
4.05969324719331,1
4.04815899762415,1
5.07264171670166,1
4.03048223361159,1
4.02556176088759,1
4.05197814874506,1
4.04017536218249,1
4.04590976711056,1
4.04790039613309,1
4.01706394643041,1
4.01898313853758,1
4.01378723856379,1
4.0429551322614,1
4.01414234030075,1
4.02475669131892,1
4.03186882212773,1
4.04761838936306,1
4.03157753200971,1
4.02940886048463,1
4.06214733556669,1
4.06357991078091,1
4.09129936966428,1
4.11784856251899,1
5.03371509396236,1
4.03048869775783,1
4.02411876452691,1
4.02345931316294,1
4.04208112810277,1
4.02122966199251,1
4.04372905682366,1
4.02386389131912,1
4.04396226535569,1
4.02127915232816,1
4.02897839985321,1
4.01456666253927,1
4.03100320804638,1
4.03172541823222,1
4.04043113602226,1
4.05415460466048,1
4.05747964681391,1
4.07432533423573,1
4.10168994714705,1
4.96086687259302,1
4.04350392862691,1
4.01918116222781,1
4.04119987782085,1
4.0364935875684,1
4.02474179932919,1
4.02976617760362,1
4.0136400500349,1
4.03420425362872,1
4.03339661773308,1
4.04188655802976,1
4.05296647764769,1
4.04603379569828,1
4.07181953140628,1
4.9397281308822,1
4.04029223333953,1
4.25588632897718,1
4.05073715861375,1
4.04645917981201,1
4.02075625742246,1
4.01866032321819,1
4.01841813737298,1
4.01621075592324,1
4.01363684804332,1
4.03208275755768,1
4.04154712630276,1
4.03780874306848,1
4.04111064737736,1
4.05648602152414,1
4.06563176507552,1
4.07765711510964,1
4.09250347436463,1
4.16120892090218,1
4.97658735508117,1
4.04832849664505,1
4.01766268964194,1
4.04442756226859,1
4.02197308807251,1
4.01423371128858,1
4.04066563288043,1
4.04403530935113,1
4.0416977114868,1
4.01620869810135,1
3.90256974054224,1
3.93849027152882,1
4.21534874491793,1
4.88226438102253,1
4.02035526093463,1
4.04148798549502,1
4.01483950008808,1
4.03343051418638,1
4.01491410437936,1
3.95614653525073,1
4.9550214324099,1
4.04803408003343,1
4.02731547823011,1
4.02052249138642,1
4.01786541238701,1
4.01755802688088,1
4.01512983313754,1
4.02220406708225,1
4.01976530824018,1
4.04042733152149,1
4.04022098027716,1
4.04845158499201,1
4.04922172966275,1
4.06674242373452,1
4.06894524507774,1
4.12009392045227,1
4.89107275984958,1
3.7836394404639,1
4.04516118848961,1
4.07377353031333,1
4.19970203061037,1
5.01301174442894,1
4.04817129609524,1
4.05033755362784,1
4.04823108073819,1
4.04719018046559,1
4.02084547920301,1
4.01885355562438,1
4.01862270316837,1
4.01648370194561,1
4.01389308777579,1
4.03120969551115,1
4.04250278540466,1
4.03378772004648,1
4.04300787278726,1
4.05272747011899,1
4.05378593955816,1
4.07926253762683,1
4.10101843933701,1
4.14074709442111,1
4.86570396134972,1
4.30805023792524,1
4.56002234163544,1
3.86342361571147,1
5.06817354420024,1
4.04914600613202,1
4.05440793025546,1
4.01996476982653,1
4.02359658267723,1
4.02287266223913,1
4.02223640891137,1
4.02118543647225,1
4.01988108430609,1
4.01817566264691,1
4.01792039174883,1
4.01557282166349,1
4.01327970426987,1
4.03440084356107,1
4.03299013366752,1
4.04063493148977,1
4.04515462673478,1
4.04845397670067,1
3.83991425837835,1
4.07224485792195,1
4.11122910011793,1
4.93081349811099,1
4.0145422748912,1
4.0208005228398,1
4.01584214650653,1
4.0223220573925,1
4.01943356219051,1
4.02179987360936,1
4.03194154909,1
4.04375903039996,1
4.03798283791922,1
4.04044810460656,1
4.05322238838814,1
4.06573121779992,1
4.0682467306834,1
4.10128620619634,1
4.07477471683993,1
4.89705188730983,1
4.02533031709408,1
4.01953084805635,1
4.01595369460833,1
4.01550273997644,1
4.02435474509283,1
4.01647598199122,1
4.04294347235086,1
3.97853794754535,1
5.00936735105261,1
4.02292010891817,1
4.01963930614622,1
4.01683826946534,1
4.04178355692183,1
4.04350951957842,1
4.02677413970218,1
4.01578346286757,1
4.01491281274464,1
4.02338917126085,1
4.03751412451249,1
4.03897813176378,1
4.0417432681188,1
4.0496585651097,1
4.05837431697197,1
4.05027948504446,1
4.08809254925172,1
4.12295364709598,1
4.88634240132913,1
4.02111268154984,1
4.02017197420168,1
4.00828011647549,1
3.96397815513576,1
3.87487408697431,1
4.4287925024353,1
3.72711087228112,1
4.94474728243571,1
4.04292892724215,1
4.01530548481698,1
4.02429792990306,1
4.01905033928502,1
4.01728171920464,1
4.0147497480111,1
4.02536377626656,1
4.03866726966662,1
4.0351959513069,1
4.04126640389706,1
4.04632109927312,1
4.05752379237547,1
4.05721441293494,1
4.08156594798275,1
4.12664132213454,1
4.89290529057343,1
3.75983507844035,1
5.04113404850261,1
4.23448217009526,1
4.49233798672182,1
4.59371621775726,1
4.04896585977783,1
4.04006749849023,1
4.02139035989678,1
4.04280097040765,1
4.0194118026199,1
4.01480569679552,1
4.01431864308277,1
4.02896516575983,1
4.03615573352308,1
4.03336678303412,1
4.03706428573086,1
4.04454833367454,1
4.04377832255129,1
4.04892103375036,1
4.09587514031301,1
4.13658723119177,1
4.79043456911472,1
4.50870571544182,1
4.00358426424453,1
3.86881149539838,1
5.08201276393508,1
4.04848555616022,1
4.03675401081513,1
4.03634824531869,1
4.05303249195939,1
3.8561016593231,1
4.02626904867186,1
4.04400365991066,1
4.03760778402125,1
4.02092350377256,1
4.01878022118842,1
4.01854244042623,1
4.01637594047909,1
4.01378953926875,1
4.03011742328088,1
4.02834876142136,1
4.04128205098568,1
4.03998582524812,1
4.05190465908124,1
4.05515159629819,1
4.07953296207478,1
4.10168388345731,1
4.89615429297741,1
4.02065923514545,1
4.0149132089214,1
4.08318447467362,1
4.23537882036391,1
4.9268542550631,1
4.07263480090974,1
4.03929298127481,1
4.05279019202573,1
4.04381313641194,1
4.03443019919539,1
4.04666358697422,1
4.02341370389953,1
4.02085295545371,1
4.01861628952429,1
4.01836813074495,1
4.01614498930171,1
4.01357826199682,1
4.03230135512271,1
4.04342484624104,1
4.03227547671361,1
4.04058776957472,1
4.05481964790929,1
4.05885063120403,1
4.05814785840866,1
4.09764245693511,1
4.17374123563591,1
4.8846289988945,1
4.01175405724179,1
3.98329168241318,1
3.77127661002136,1
5.09330416045805,1
4.05827867403895,1
4.05704050182836,1
4.03997802076367,1
4.05448142521407,1
4.05272779571665,1
4.05091283368141,1
4.04990175246079,1
4.04871296164062,1
4.04584656237585,1
4.02064712540445,1
4.01822831018041,1
4.01795245268389,1
4.01561200261941,1
3.55172245169423,1
4.03176070240544,1
4.03388031260039,1
4.04119495163903,1
4.04485309903018,1
4.04958701052536,1
4.0673112314267,1
4.07271673427952,1
4.10720738604051,1
4.88373243933006,1
4.02065417554197,1
4.01820325510546,1
4.04275719078948,1
4.04806389258975,1
4.43884299148907,1
4.02925860482283,1
3.8339753406368,1
4.20808345440723,1
3.88475511516462,1
4.9186922941178,1
4.03076006870043,1
4.03177406313443,1
4.04014608835046,1
4.03681085059159,1
4.03179204641669,1
4.0397152378316,1
4.02894518222203,1
4.04060805646718,1
4.03359566519631,1
4.04889340927119,1
4.05828799924236,1
4.05838390794797,1
4.02034231235926,1
4.93212653685243,1
4.04720523392835,1
4.0296132355783,1
4.0183803622105,1
4.01865714241578,1
4.01654956444376,1
4.01395842527377,1
4.03100370356056,1
4.03967411893761,1
4.03818019987543,1
4.04232366639373,1
4.05196753784934,1
4.05262884520657,1
4.06496048299262,1
4.10001057598193,1
4.14909027664592,1
5.12456799137514,1
4.05965085726309,1
4.05735507519641,1
4.05695775425545,1
4.05376454519431,1
4.05322385948795,1
4.05223145060308,1
4.0509221825144,1
4.04993630009547,1
4.04876941495546,1
4.04592417537993,1
4.02066446503112,1
4.01829850177617,1
4.01802865631986,1
4.0157078561543,1
4.01325359660288,1
4.03387156556803,1
4.04320776462563,1
4.02704275511,1
4.04332064599649,1
4.05636249467813,1
4.07003220537546,1
4.08216445246349,1
4.10040874924493,1
4.93787841972302,1
4.15902200510082,1
4.04883717616582,1
4.10560579020747,1
4.02114438694307,1
4.04679506287521,1
4.04614060186626,1
4.03997109246695,1
4.01961809116549,1
4.01552328073702,1
4.01504140020698,1
4.02237416401802,1
4.03426183634192,1
4.04044853300903,1
4.03970860898488,1
4.04867214058312,1
4.05845744612351,1
4.0680830907229,1
4.06834793970691,1
4.10195791772986,1
4.89585021925783,1
4.02038030930809,1
4.04462189087151,1
4.01806396587856,1
4.01986825477089,1
4.04009665287168,1
3.97761832466549,1
5.10473387824512,1
4.05776901760583,1
4.03455912054556,1
4.05398410545667,1
4.02794887478018,1
4.03912305740118,1
4.04959804586053,1
4.04939102030292,1
4.04744395468559,1
4.0209008603225,1
4.01921237667993,1
4.01899978927852,1
4.01700331585724,1
4.01443152812197,1
4.02840477030817,1
4.0396348102975,1
3.9610174834122,1
4.96442007501854,1
4.03445597383874,1
4.02682136380681,1
4.03810263568452,1
4.02008355185109,1
4.01663777932504,1
4.01622185020447,1
4.01370297107212,1
4.03183914281699,1
4.04158418316427,1
4.03668224443987,1
4.03963536980662,1
4.05363742848749,1
4.05682725533885,1
4.05396567155881,1
4.10233657145749,1
