time,value
0.162561585466856,1
0.181170715550033,1
0.196714996371051,1
0.212345712273763,1
0.228083196344155,1
0.243942441831145,1
0.259941647910971,1
0.276101860133489,1
0.292450588276154,1
0.309025462385431,1
0.325971297370023,1
0.569855473705037,1
0.588464333085678,1
0.604008625863328,1
0.619639307707111,1
0.635376740164103,1
0.651235926495604,1
0.667235064808329,1
0.683395198590391,1
0.699743833629006,1
0.716318758345686,1
0.733262493004208,1
0.977159120493102,1
0.995768170303213,1
1.01131243882705,1
1.0269431324497,1
1.04268058855402,1
1.05853980174556,1
1.07453897082867,1
1.09069914022733,1
1.10704781754051,1
1.1236226814746,1
1.14056786572371,1
1.38445155064444,1
1.40306035544167,1
1.41860465947009,1
1.43423533704801,1
1.44997276286398,1
1.46583194159104,1
1.48183107119217,1
1.49799119489074,1
1.51433981796098,1
1.53091474696068,1
1.54785821541452,1
1.79175726666258,1
1.8103663418417,1
1.82591061920714,1
1.84154132622422,1
1.85727879841221,1
1.87313803021404,1
1.88913722061652,1
1.90529741469247,1
1.92164612129615,1
1.93822099979985,1
1.95516646111955,1
2.19905565367945,1
2.21766459745734,1
2.23320889019395,1
2.24883959408753,1
2.26457705648721,1
2.28043627728196,1
2.29643545507501,1
2.31259563455555,1
2.32894432383531,1
2.34551926591211,1
2.36246369444526,1
2.60636788865486,1
2.62497710946755,1
2.64052140152433,1
2.65615213292842,1
2.67188963784605,1
2.68774890733648,1
2.70374814091435,1
2.719908384966,1
2.73625715088833,1
2.75283201608838,1
2.76977850572977,1
3.01365665728962,1
3.03226540666513,1
3.04780972316321,1
3.06344039907725,1
3.07917782162985,1
3.09503699664794,1
3.11103612200003,1
3.12719624078037,1
3.14354485801302,1
3.16011981738633,1
3.17706281126442,1
3.42096414961203,1
3.43957327280644,1
3.45511755354901,1
3.4707482688803,1
3.48648575207049,1
3.50234499654893,1
3.51834420147374,1
3.5345044123592,1
3.55085313891485,1
3.56742801413628,1
3.58437381286973,1
3.82826285088349,1
3.84687181717934,1
3.86241610632185,1
3.87804681133929,1
3.89378427654589,1
3.90964350051192,1
3.92564268193779,1
3.9418028656233,1
3.95815155989411,1
3.9747265003089,1
3.99167103258198,1
4.23557516918386,1
4.25418439998162,1
4.26972869220102,1
4.28535942351211,1
4.30109692870919,1
4.31695619850228,1
4.332955432427,1
4.34911567688024,1
4.36546444327911,1
4.38203930518714,1
4.39898583765872,1
4.64286388361995,1
4.66147263925291,1
4.67701695387941,1
4.69264762994771,1
4.70838505287164,1
4.72424422830959,1
4.74024335414266,1
4.75640347347972,1
4.77275209137315,1
4.78932705052362,1
4.80627005741456,1
