time,value
0,-3.42289501061589e-09
0.12039088456579,-4.12230727330556e-09
0.120390884565904,-1.99999999587399
0.131575355162083,-1.99999983620298
0.131575355162196,-4.12230694419907e-09
0.139089216363045,-4.1223070614014e-09
0.139089216363159,-1.99999989306547
0.14698365256668,-1.99983787339577
0.146983652566794,-4.12197311396927e-09
0.154498577859712,-4.12211812935828e-09
0.154498577859826,-1.99990822981467
0.158302827744334,-1.99695910791629
0.159957134139225,-1.98627306746614
0.162266129011872,-1.89308342644397
0.162266129011998,-3.90193579692794e-09
0.170876634844859,-4.01934965503387e-09
0.170876634844973,-1.95004854333431
0.173109352815285,-1.67515749457838
0.178833026786094,-1.2111587686074e-10
0.188214937114232,-3.15832158883009e-10
0.188214937114346,-0.153230769710047
0.190355495160679,-0.0243215662207212
0.192191917960001,-0.00481789263259033
0.195198888400808,-0.000340819553483708
0.686180397289478,-4.12230726651704e-09
0.686180397289592,-1.99999999258043
0.696867514482232,-1.99992559334575
0.696867514482346,-4.12215391826358e-09
0.704923710476312,-4.12222261918293e-09
0.704923710476425,-1.99995892464041
0.708745307574031,-1.998605473352
0.710668232611763,-1.99191079324845
0.712834230821935,-1.94319438961357
0.712834230822049,-4.00522219112634e-09
0.721391816501999,-4.06735862154417e-09
0.721391816502113,-1.97334082274378
0.724393956778748,-1.65851004515386
0.729395991565905,-2.12346059227545e-10
0.738516551326997,-5.15400508384602e-10
0.738516551327111,-0.250054386127031
0.74079911394908,-0.0365767820732263
0.742476235313571,-0.00836532939534838
0.743988732256922,-0.0022015902654261
0.746583300954825,-4.62973271478975e-13
1.45667405024444,-4.12230727330572e-09
1.45667405024456,-1.99999999587407
1.46786704373524,-1.99999983824525
1.46786704373535,-4.12230694840851e-09
1.47539763366503,-4.12230706426446e-09
1.47539763366514,-1.99999989445452
1.48331036600131,-1.9998372935712
1.48331036600142,-4.12197191886176e-09
1.49083312552387,-4.12211757743514e-09
1.49083312552399,-1.99990796204077
1.49443077872504,-1.99747569153203
1.49636414439296,-1.98529980096393
1.49860700751958,-1.89220903916625
1.49860700751969,-3.90013355040909e-09
1.50722297542563,-4.01855083716739e-09
1.50722297542574,-1.9496609847115
1.50943793510732,-1.67737564360628
1.51285787028229,-0.386085711459403
1.515196174338,-1.18471019871838e-10
1.52456424151832,-3.08993506015578e-10
1.52456424151843,-0.149912893384972
1.52683683687591,-0.0211586557520451
1.52874357875066,-0.00393657880909299
1.53264227482716,-2.62925667930272e-13
1.6,-5.67061943714109e-10
