prob,mean,std,median,perc05,perc25,perc75,perc95
0,-2.49290554703499,0.00413427290357483,-2.49307977619344,-2.49985044394572,-2.4951004339403,-2.49005604933093,-2.48586444262018
0.025,-2.48565368014089,0.218956714013487,-2.49554910576421,-2.83158054579404,-2.6479848768962,-2.32361613085405,-2.13883714596524
0.05,-2.5816953759668,0.454623555876792,-2.56876828018939,-3.40105499115106,-2.88571171252026,-2.28674319496497,-1.85223727573156
0.075,-2.65153990266289,0.731356362775375,-2.58826582574121,-3.96620963124137,-3.10687856617078,-2.10209981929343,-1.50112061444752
0.1,-2.64236804329846,0.875247849751336,-2.56880029460445,-4.23708380769069,-3.23942252839364,-1.94013797327329,-1.45495515151981
0.125,-2.59068486466003,1.09023607903711,-2.38498152971024,-4.57305415428253,-3.27509601580726,-1.7102342982923,-1.28647227995419
0.15,-2.8828292674871,1.27050705030162,-2.7351243612347,-5.18307582067982,-3.82381491656133,-1.73576051176112,-1.29722433948299
0.175,-3.114521969783,1.71638495458365,-2.84380554230884,-6.11156076818066,-4.15718126187256,-1.64733645588511,-0.957014911290158
0.2,-3.13528839438814,1.59924162865159,-2.83292121389961,-5.99070639137873,-4.07163627990237,-1.92960411717562,-0.978074052175193
0.225,-2.78298777006852,1.45358806427429,-2.48345203203416,-5.55946076941724,-3.80665811515787,-1.62072082070482,-0.977940581929895
0.25,-3.24123989743452,2.5217424398543,-2.40351826431818,-9.00328116785903,-3.88868898350018,-1.78664838500912,-0.766574461744998
