prob,mean,std,median,perc05,perc25,perc75,perc95
0,2.76936388859552,0.0034805744048014,2.76918251675199,2.76386387860336,2.76695380216159,2.77132836870674,2.77616536752463
0,2.76936388859552,0.0034805744048014,2.76918251675199,2.76386387860336,2.76695380216159,2.77132836870674,2.77616536752463
0.0075,2.77274063872522,0.0386655025692453,2.77292301870427,2.70900104556628,2.74506314719048,2.79904200520257,2.82876018566726
0.015,2.78161074278091,0.0889694738677624,2.77829636504402,2.64017848032548,2.7206537677708,2.83055561564151,2.9036526408642
0.0225,2.8246508370827,0.323876560895221,2.7832425190405,2.60056670370527,2.69187587903808,2.88164926969316,3.01818556059516
0.03,3.07506044682279,0.85123566024317,2.82554029301536,2.55616691942081,2.72880539554267,2.98844161311547,5.86253775802485
0.0375,3.19376883642538,0.909941209745061,2.9152902157349,2.56835655014692,2.78873677385447,3.09899829046874,5.72838806541278
0.045,3.54338331249485,1.58540823886399,2.9979447860328,2.46218336847523,2.74816360014555,3.5466362060787,6.92670630054456
0.0525,6.14414638891215,11.6578813592132,3.04844169734643,2.3,2.66315128837365,4.29150072412853,19.6248771891218
0.06,7.71148201460374,12.2713762740774,3.02916359862385,2.3067169756202,2.65564938485311,5.38887998330398,41.8636009500883
0.0675,4.99048864571906,8.82863346101584,2.98995242049723,2.3,2.41916586435229,3.91129241802519,8.34561303317326
0.075,10.7255286696003,17.7612120431669,3.1655317266992,2.3,2.49530025694395,6.23834122292898,55.8457357907055
