prob,mean,std,median,perc05,perc25,perc75,perc95
0,2.76936388859552,0.0034805744048014,2.76918251675199,2.76386387860336,2.76695380216159,2.77132836870674,2.77616536752463
0,2.76936388859552,0.0034805744048014,2.76918251675199,2.76386387860336,2.76695380216159,2.77132836870674,2.77616536752463
0.0075,2.7683018938235,0.0446613112519208,2.76754046951645,2.69596455979621,2.73501681630641,2.79625791075472,2.84882751119664
0.015,2.76657605541481,0.086104422844025,2.75943244091094,2.61915828057736,2.71318084022239,2.81561134568407,2.9195638091205
0.0225,2.78448291437755,0.12970838114987,2.78495437331833,2.5737458252693,2.69891072779376,2.88070168180486,2.98778769407889
0.03,3.35769336118698,4.0512857899248,2.78991843733258,2.52064332167665,2.67426058391769,2.92965225110671,4.38816121543409
0.0375,5.99501159284689,11.5020955887401,2.92755988029684,2.48495486298842,2.7110924272169,3.25678104893278,29.6163481380338
0.045,6.14815641796216,11.2964377489528,2.93934302329867,2.39009660630228,2.71163196812953,3.444640553239,22.0558804139509
0.0525,6.75161499866331,16.0296929047076,3.01575926809847,2.30843971148496,2.69946642635342,4.12535738963864,9.61361983171586
0.06,6.39440142706964,12.0809414931,3.21260206035905,2.30230717034432,2.65202349025908,5.28212278967113,14.122718019852
0.0675,13.7404256926181,27.4070683287629,3.41194687318822,2.3,2.63010444263386,7.47325625138864,86.4531540152979
0.075,11.6471727922469,25.1882039667227,3.37042670872367,2.3,2.5875017961194,5.85491162502834,83.3775466878222
