prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.00825407385609427,0.00190885406143771,0.00791841004184332,0.0054838350530094,0.0069579831932771,0.00965833333333433,0.0115493931325408
0,0.00825407385609427,0.00190885406143771,0.00791841004184332,0.0054838350530094,0.0069579831932771,0.00965833333333433,0.0115493931325408
0.0075,0.00813102798038597,0.00308245247898517,0.00721249999999856,0.00423305084745838,0.00573325035750723,0.010586949035814,0.0136049949184453
0.015,0.0106039546223156,0.00688437690533924,0.00854166666666766,0.00443771186440517,0.00583136045054133,0.0118961113610267,0.0255395866676464
0.0225,0.0166537948894388,0.0347405596325284,0.00827526519557604,0.00432340425532383,0.0056208333333314,0.0152295081967237,0.042044673539517
0.03,0.0276379306185615,0.0554260818023122,0.0102272727272761,0.00461286919831217,0.00692887792319216,0.0201105688577128,0.137887229595795
0.0375,0.0582050689044925,0.0869520288958389,0.0203991596638642,0.00516183948155645,0.0107578103959046,0.0441162027036454,0.284245495472685
0.045,0.0978902970825104,0.109783966464931,0.0342975459057918,0.00558898305084295,0.0109000000000007,0.159893835616436,0.29051229508197
0.0525,0.847234033270714,4.89744857096894,0.11349776054964,0.0086946189508768,0.0171106382978702,0.222204724409448,0.326913460892916
0.06,0.964320513192405,5.74158510221454,0.039216097654018,0.00675650904429387,0.0126583204930702,0.191906900079578,0.407910158730156
0.0675,0.159345378532326,0.111965379663598,0.157523809523806,0.00953038953315172,0.0604418339236528,0.240381327800832,0.324642202328592
0.075,0.683510767905424,3.2322139854048,0.191977011494255,0.00885711220768044,0.0263683565428479,0.294465827171905,0.450198529411769
