prob,val
0,0.0133060001089482
0,0.0126288118717559
0,0.0136515895636502
0,0.015010699492734
0,0.0145623066132588
0,0.0156746932126325
0,0.0134429217123516
0,0.01326963563996
0,0.0137237209644247
0,0.0134879710833972
0,0.0124730420136745
0,0.0134562792104489
0,0.0131626855786572
0,0.0125677118409289
0,0.0131248386315367
0,0.012429402554079
0,0.0119009895918235
0,0.0134914177600366
0,0.0126515366257141
0,0.0120131629691826
0,0.0140303884473277
0,0.0150212929897925
0,0.0140805983571438
0,0.0127200557431882
0,0.0126809021816481
0,0.0127281575590542
0,0.0129338472583173
0,0.0144471099488575
0,0.0153573526454539
0,0.0132933491374738
0,0.014798119457456
0,0.0123201023715723
0,0.0134095762802007
0,0.0138131987956747
0,0.0135658797094324
0,0.0128768894409801
0,0.0152774541662706
0,0.0138746443379709
0,0.013617910541661
0,0.0144111240961967
0,0.0144386934014806
0,0.0139063060648133
0,0.0128787103529073
0,0.0120993843324048
0,0.0136052163668456
0,0.0127530031221939
0,0.0139125744229688
0,0.0136186736904635
0,0.013344441651825
0,0.0142060277965933
0,0.0150008637561587
0,0.0151307748931783
0,0.0143785615844607
0,0.0133893787033053
0,0.0138740351720768
0,0.0123414145050537
0,0.0138761117800273
0,0.0143942041013029
0,0.0129379810546465
0,0.011883414019846
0,0.0136755764142495
0,0.0116072695284783
0,0.0142026913088192
0,0.0136987048357008
0,0.013772090533503
0,0.0145125937450726
0,0.0131344081924596
0,0.0140299764917276
0,0.0152555090701015
0,0.0139941684898966
0,0.0156627329822354
0,0.0129691450683611
0.025,0.0125814978360688
0.025,0.01126420020478
0.025,0.015733810237731
0.025,0.0130259999632442
0.025,0.014119604662854
0.025,0.0128387976968111
0.025,0.0139739733146153
0.025,0.0130322549464267
0.025,0.0132376243517116
0.025,0.0127835740466745
0.025,0.0133932489102109
0.025,0.0141550866559667
0.025,0.0134560139072291
0.025,0.0142041537375297
0.025,0.0149265016214594
0.025,0.0136460549604758
0.025,0.013526604108902
0.025,0.0140039870045334
0.025,0.0139074889682914
0.025,0.0123513446591636
0.025,0.0141750266875274
0.025,0.0150728298145749
0.025,0.0120274433187197
0.025,0.0131315580323969
0.025,0.0140283299284603
0.025,0.0150330751350259
0.025,0.0137747536927173
0.025,0.0154543099290644
0.025,0.0131452609834986
0.025,0.0146798557528714
0.025,0.0153857362635636
0.025,0.0139140867342411
0.025,0.0127974982933381
0.025,0.0116025813436302
0.025,0.0143546487528622
0.025,0.0139082889876043
0.025,0.0136817336628889
0.025,0.0141970504399872
0.025,0.0137808873701704
0.025,0.0134450691999128
0.025,0.0140660225220388
0.025,0.0152400590504926
0.025,0.0125383511943453
0.025,0.0156321611888762
0.025,0.0131562604396182
0.025,0.0138987255927071
0.025,0.0130379555435001
0.025,0.0126305317904538
0.025,0.0138392817535254
0.025,0.0131047473119232
0.025,0.011458719648601
0.025,0.0144736969342199
0.025,0.0143041781847593
0.025,0.0133917812875486
0.025,0.013951651547336
0.025,0.0129043698966503
0.025,0.0134392227680598
0.025,0.0146966030918981
0.025,0.0138659840449129
0.025,0.0132063342970738
0.025,0.0122014586842765
0.025,0.0124176439362276
0.025,0.0141828571236047
0.025,0.0152590551192785
0.025,0.0137553880791164
0.025,0.0135741469410609
0.025,0.0132640529333646
0.025,0.0143602984580069
0.025,0.0141160612569133
0.025,0.012895417915168
0.025,0.0119365837815403
0.025,0.0136883214299473
0.05,0.014745723684624
0.05,0.0129807192755497
0.05,0.0135350442083665
0.05,0.0147428009048903
0.05,0.0137151064431154
0.05,0.0135654268013405
0.05,0.0145236288056433
0.05,0.0142198800222229
0.05,0.0139281355751157
0.05,0.0163173332936011
0.05,0.0124663221805603
0.05,0.0137428006230789
0.05,0.0156483587297572
0.05,0.0116070398648724
0.05,0.0122756576592619
0.05,0.012436948300501
0.05,0.0135407511132463
0.05,0.0133835095823627
0.05,0.0114988652353247
0.05,0.01335897315555
0.05,0.0139803770101736
0.05,0.0132010899582107
0.05,0.0130066390983797
0.05,0.0126455259489634
0.05,0.0128178895314859
0.05,0.0138625346224221
0.05,0.0141332466375554
0.05,0.0142385837143654
0.05,0.0136137852686601
0.05,0.0137817487536891
0.05,0.0144790671758401
0.05,0.0126357771635519
0.05,0.0123546127723495
0.05,0.0159557978417369
0.05,0.0132557944027129
0.05,0.0137953783462698
0.05,0.0135395246735947
0.05,0.0131771752839288
0.05,0.014614817581796
0.05,0.0149685065661825
0.05,0.0128849432274611
0.05,0.0147532760085282
0.05,0.012747661785217
0.05,0.0122644657756109
