prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.00825407385609427,0.00190885406143771,0.00791841004184332,0.0054838350530094,0.0069579831932771,0.00965833333333433,0.0115493931325408
0,0.00825407385609427,0.00190885406143771,0.00791841004184332,0.0054838350530094,0.0069579831932771,0.00965833333333433,0.0115493931325408
0.0075,0.0076782645445868,0.00240584948931572,0.00741112273361099,0.00482174903859859,0.00574472573839557,0.00897085273943371,0.012405258097167
0.015,0.009596120188359,0.00621606386524754,0.00742756390138436,0.00434322033897888,0.00556118143460029,0.0116142331203096,0.0264025440562988
0.0225,0.0122936291732469,0.0120217097962276,0.0077520611549514,0.00422330508474775,0.00515677966101592,0.013924455147914,0.0345506878186713
0.03,0.0146021425477603,0.0163468314071088,0.00714777683225089,0.00419915254237612,0.00513774126941426,0.0185746742218385,0.0410376653812276
0.0375,0.0357682189522454,0.0729182407944762,0.00812184873949219,0.00444427966101653,0.00564936440678168,0.0293739191663131,0.126409839675571
0.045,0.0402116923928974,0.0687028275749678,0.0113743748263444,0.00427681752614632,0.00523404255319253,0.0438073240165621,0.126576013651628
0.0525,0.0536645855754744,0.0766633304920667,0.0143787365915492,0.0044275423728842,0.00591317135092834,0.0951534747907351,0.150786429650285
0.06,0.0721650109540978,0.114975028026869,0.0117022222222242,0.00445153579346341,0.00686820083681986,0.101886104314336,0.364177773295685
0.0675,0.0995031358648392,0.13918216283136,0.0194250808480075,0.00454879791722659,0.00613135593220196,0.127154920214535,0.413904081433227
0.075,1.81815511048316,12.8326376345483,0.0616929577464784,0.00460593220338797,0.00752492593590189,0.235669466449844,0.405892451497664
