prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.0136079445546948,0.000949002281862785,0.0136115634542533,0.0120217851055048,0.0129062788056123,0.0142043595527062,0.0152752596566537
0,0.0136079445546948,0.000949002281862785,0.0136115634542533,0.0120217851055048,0.0129062788056123,0.0142043595527062,0.0152752596566537
0.0075,0.01280141570409,0.00103905923998316,0.0126203551315984,0.0111686130689671,0.0121598341493626,0.0134951603287028,0.0146134413727322
0.015,0.0132383683608484,0.001318044545556,0.0135035237056138,0.0111868246397118,0.0122565192368765,0.0140847824904262,0.0151744529081974
0.0225,0.0138885438814305,0.0030668153303364,0.0132778856971184,0.0100686995510165,0.0116074208697175,0.0154009297288134,0.0200969319216467
0.03,0.123036766321506,0.358344941841897,0.0167211440100778,0.0116832080703769,0.0140177428327574,0.0202554741350144,0.791395266172478
0.0375,0.223910273673525,0.52031849109882,0.0166151645447083,0.0106871105248483,0.0136936023012846,0.0377483748982435,1.73896821139562
0.045,0.465773533494986,0.70075041543228,0.0209129554948771,0.0121108957137499,0.0151991753894987,0.892205751610493,1.84252191370807
0.0525,0.581073619022061,0.746819818697403,0.0323719835678493,0.0126665532386752,0.0164342306628771,1.43963007849988,1.93461329056057
0.06,0.602557625519884,0.641205153895783,0.430360251655883,0.0130682047789566,0.0201982562716406,1.04437116885513,1.80545484853773
0.0675,1.10030258202714,0.7665418850153,1.45681425705014,0.013855312575273,0.237361736146232,1.80048441294764,1.93970521890587
0.075,0.857553581852018,0.719134431957247,0.772049455243473,0.0117914537504258,0.0411496436395921,1.67397460220611,1.90984547190191
