prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.00825407385609427,0.00190885406143771,0.00791841004184332,0.0054838350530094,0.0069579831932771,0.00965833333333433,0.0115493931325408
0,0.00825407385609427,0.00190885406143771,0.00791841004184332,0.0054838350530094,0.0069579831932771,0.00965833333333433,0.0115493931325408
0.0075,0.0089892852595783,0.00685115853778224,0.00715485757305088,0.00414194915254328,0.00536998498176229,0.00954690550906551,0.0225203065134065
0.015,0.0219085591434371,0.0306502998741741,0.00947555555555558,0.00430344752975201,0.0059280320346031,0.0226496639843099,0.0843350541389785
0.0225,0.0576684827129881,0.0991228481323195,0.011893617021274,0.0048070186875269,0.00686864853751379,0.0654945087521184,0.258217411475168
0.03,0.106543017650703,0.139454905610959,0.025731092436975,0.00524220338983082,0.00755084745762801,0.134648230088497,0.412256433888084
0.0375,0.138993369182925,0.145524779667937,0.0644183976261138,0.00581476793248841,0.0135969387755086,0.290803758251337,0.399677333104605
0.045,0.15699203356273,0.143036048897945,0.129142938425151,0.00551020104244238,0.017203389830507,0.299920454545454,0.407173765318275
0.0525,0.180403288515503,0.112405317358743,0.183678811560185,0.0327745910463862,0.0941433028010063,0.238226310078461,0.429747564813159
0.06,1.09157840091753,5.32889407722853,0.206499999999997,0.0108252312047281,0.123492969403238,0.314061917475743,0.535187528549871
0.0675,0.257504085017469,0.275133675605144,0.165952554744527,0.0209584623430997,0.0904430855161806,0.315324806949806,0.961762444723617
0.075,0.192655067015182,0.135799967846056,0.199514388489208,0.00960936673102844,0.0941391960674396,0.32761847069477,0.395816402284263
