prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.0136079445546948,0.000949002281862785,0.0136115634542533,0.0120217851055048,0.0129062788056123,0.0142043595527062,0.0152752596566537
0.025,0.0136422190258997,0.000975844885589439,0.0137218547545318,0.0119456697352583,0.0130351052449634,0.0141789419055661,0.0153730681491351
0.05,0.0135255443227085,0.00107432013679923,0.0133917605108609,0.0119422812403528,0.012820033102589,0.0142048519572015,0.0156147286819444
0.075,0.0136646838620734,0.00118606257333061,0.0136189313277143,0.0116807261024928,0.012922693837911,0.0144880873456954,0.0157751880321537
0.1,0.0135546594574844,0.00130255238318195,0.0134739972383837,0.0115645978305405,0.012716815418196,0.0144439751521527,0.0155137480374584
0.125,0.0668247301612353,0.317592582155964,0.0134368308536219,0.0117554576469814,0.0126943774926313,0.014382661761167,0.0162641345909822
0.15,0.0757343480078706,0.322579689769414,0.0134732734027447,0.0120809816118345,0.0129287996513019,0.0143918772841909,0.0165542291197398
0.175,0.169449915870986,0.494221686843407,0.0139069901024293,0.0113545659087198,0.0129178538776676,0.0150503176331006,1.914338399322
0.2,0.203304465814861,0.51133536265192,0.0139337987527231,0.0117441277479867,0.0129427374047981,0.0162269436527558,1.92911944324444
0.225,0.256739078646145,0.565870526921734,0.0146389125764069,0.0123062187462528,0.0135879846878656,0.0289069138308243,1.91423503842462
0.25,0.410882153085617,0.688462051955927,0.0149625638093731,0.0120428101183135,0.0139290491539981,0.743500073537989,1.93200797125838
