prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.0136079445546948,0.000949002281862785,0.0136115634542533,0.0120217851055048,0.0129062788056123,0.0142043595527062,0.0152752596566537
0,0.0136079445546948,0.000949002281862785,0.0136115634542533,0.0120217851055048,0.0129062788056123,0.0142043595527062,0.0152752596566537
0.0075,0.013345131469194,0.0011284111850473,0.0132929285097253,0.0113845429242147,0.0126592307417803,0.014332984407931,0.0149919407736688
0.015,0.013216386987216,0.00117456647257608,0.0130929321370665,0.0111990271362175,0.012438380250445,0.0141275364657098,0.0148840169077919
0.0225,0.0132689957395657,0.00134753761527245,0.0133630272201755,0.0113124622720767,0.0123326360123406,0.0141108674415385,0.0154198316380685
0.03,0.0134712458749485,0.00176997086066655,0.0132730672345659,0.0109373883663924,0.0122090050435345,0.0143954723531931,0.0167495145593994
0.0375,0.062303157928436,0.215462074423884,0.0141526886053466,0.0115821316508467,0.0126579895447596,0.0160142461452137,0.268340450407086
0.045,0.0597492454059899,0.163718939395645,0.0142066904072887,0.0115443016603788,0.0128022446297227,0.0171009802909045,0.408112422182592
0.0525,0.095314874221386,0.257441115405249,0.0155013069792696,0.0123512195300396,0.0137464101066523,0.0347300027807984,0.650481626903104
0.06,0.221603852617077,0.44772912786286,0.0161855078008723,0.0114785221186539,0.0142102927839945,0.0516383935329946,1.41644456351141
0.0675,0.307931957550737,0.575231037688277,0.019174685262562,0.0119343667816458,0.0146242832495709,0.287418586866169,1.89554679697531
0.075,0.383192265091888,0.597117596966479,0.0245663255270496,0.012133881306996,0.0149202248266732,0.655374744046548,1.78590932142267
