time,value
0.154149844737502,1
0.172809166230527,1
0.187512040769715,1
0.202229061435578,1
0.216971059211636,1
0.23173831045518,1
0.246539175780223,1
0.261372384303112,1
0.276245319802575,1
0.291164859377126,1
0.306137047268217,1
0.321170126265004,1
0.336272897932071,1
0.351455061781749,1
0.366728158568726,1
0.382108125205527,1
0.397610995578853,1
0.413254588916264,1
0.429059640985168,1
0.445052092921756,1
0.461268048218038,1
0.477746538983293,1
0.494532919742829,1
0.511705821935617,1
0.529355745800705,1
0.547634118763389,1
0.566773181763587,1
0.587300648330482,1
0.611377999148742,1
0.997354085408114,1
1.01571298545645,1
1.03127027719673,1
1.04697503400455,1
1.06285225796502,1
1.07893235760829,1
1.09525147318025,1
1.11185062076417,1
1.12878336340026,1
1.14614071845768,1
1.16402121002004,1
1.18261094422449,1
1.20224366407371,1
1.70529521936043,1
1.72395459498003,1
1.73865744016008,1
1.75337431249297,1
1.76811611271452,1
1.78288345256744,1
1.79768431761935,1
1.81251752218266,1
1.82739045311807,1
1.84230998859485,1
1.85728217170871,1
1.8723152452215,1
1.88741801063562,1
1.90260016735597,1
1.91787325593551,1
1.93325321285831,1
1.94875607217552,1
1.96439965285522,1
1.98020469035027,1
1.99619712519792,1
2.01241305983808,1
2.02889152743676,1
2.04567787919737,1
2.06285074499754,1
2.08050062429477,1
2.09877893641431,1
2.11791791153961,1
2.13844521750313,1
2.16252188414913,1
2.54849686852852,1
2.56685575573369,1
2.58241304521187,1
2.59811781604488,1
2.61399504811837,1
2.63007513990244,1
2.64639425481855,1
2.6629934024372,1
2.67992614516139,1
2.6972835003213,1
2.7151639920191,1
2.73375372578574,1
2.75338644474428,1
3.25643829440797,1
3.27509767033323,1
3.28980051545065,1
3.30451738769878,1
3.3192591878065,1
3.33402652750052,1
3.34882739237472,1
3.36366059673191,1
3.37853352745296,1
3.39345306266343,1
3.40842524547444,1
3.42345831864097,1
3.43856108365993,1
3.45374323992966,1
3.46901632799065,1
3.4843962842996,1
3.49989914291815,1
3.51554272279796,1
3.53134775937205,1
3.5473401931397,1
3.56355612647466,1
3.58003459260948,1
3.59682094253775,1
3.61399380603795,1
3.63164368251871,1
3.64992199079358,1
3.66906096036642,1
3.68958825617974,1
3.71366487959812,1
4.09963980583174,1
4.11799869229766,1
4.13355598161801,1
4.14926075327639,1
4.16513798566881,1
4.18121807713144,1
4.19753719202194,1
4.21413633964271,1
4.23106908237175,1
4.24842643753728,1
4.26630692924251,1
4.28489666299261,1
4.3045293819171,1
4.80758120566173,1
4.82624058155018,1
4.84094342680667,1
4.85566029919326,1
4.87040209919003,1
4.88516943897601,1
4.89997030382715,1
4.91480350817141,1
4.92967643887946,1
4.94459597407221,1
4.95956815686318,1
4.97460123000684,1
4.9897039949997,1
