time,value
0.119807211428972,1
0.137848411888244,1
0.152796523532377,1
0.16766747828839,1
0.183142500197343,1
0.200696833006392,1
0.644474615837831,1
0.663234478391198,1
0.678418018072044,1
0.6933481470403,1
0.70753674852496,1
0.722314211898754,1
0.737032104934334,1
0.75176979489583,1
0.76653329845241,1
0.781324384801337,1
0.796153346510001,1
0.811018043028746,1
0.825927807923488,1
0.84088920650502,1
0.855909856572026,1
0.870998429710054,1
0.886164442235676,1
0.901418942495773,1
0.9167767345019,1
0.932254451703626,1
0.94786928172487,1
0.963641298259503,1
0.979595098883944,1
0.99576416561254,1
1.01219405640189,1
1.0291329640616,1
1.04771346438938,1
1.67094550581344,1
1.68898778099781,1
1.70393504659505,1
1.71880591733705,1
1.73428183962038,1
1.7518464740214,1
2.19561934101628,1
2.21437920074576,1
2.22956253036742,1
2.24449261708851,1
2.25868120874754,1
2.27345868743469,1
2.28817657932697,1
2.30291426788566,1
2.31767776956818,1
2.33246885430877,1
2.34729781338261,1
2.3621625073199,1
2.37707226901038,1
2.3920336641414,1
2.40705431018119,1
2.42214287870264,1
2.43730888597172,1
2.45256338019706,1
2.46792116506103,1
2.48339887412301,1
2.49901369481367,1
2.51478570062659,1
2.53073948874651,1
2.54690854040743,1
2.56333840135781,1
2.58027714475726,1
2.5988565559624,1
3.2220885877476,1
3.24013085935444,1
3.25507812904525,1
3.26994899926548,1
3.28542492012921,1
3.30298954918639,1
3.74676238837824,1
3.76552224846485,1
3.78070557156791,1
3.79563565696581,1
3.80982424828333,1
3.82460172736494,1
3.83931961911365,1
3.8540573075156,1
3.86882080898738,1
3.88361189355122,1
3.89844085232764,1
3.91330554597684,1
3.92821530730836,1
3.94317670205375,1
3.95819734764328,1
3.97328591564849,1
3.98845192232966,1
4.0037064158803,1
4.01906419994564,1
4.03454190809742,1
4.05015672774486,1
4.06592873235885,1
4.08188251908039,1
4.09805156905657,1
4.11448142735918,1
4.13142016022455,1
4.14999950789193,1
4.77323153178791,1
4.79127379916107,1
4.8062210736131,1
4.8210919436711,1
4.83656786031475,1
4.85413246736649,1
