time,value
0,-1.5113531209725
0.25,-1.51135539401629
0.252866612696336,-1.23707895515258
0.255907355149978,-1.18646973667303
0.262204083163776,-1.13720973299606
0.277890545898858,-1.05027033938087
0.295871620909229,-0.980340295120867
0.314921103658184,-0.926863468166249
0.351556476501547,-0.844588193584936
0.361827863528801,-0.812540552351991
0.370410931263478,-0.759606791696136
0.375123371800501,-0.682700899254315
0.378684602866187,-0.482398181589482
0.380277379334657,-0.139858580678367
0.383353177487179,2.15948056894025
0.38819767348226,0.349189786101188
0.390593071731402,-2.24068539709122
0.395257858872041,-1.38183836452216
0.398433351696382,-1.17133493473488
0.402992971451498,-1.03818991697458
0.408265864774949,-0.970467903662879
0.415973049944991,-0.925845541538503
0.42560037344353,-0.89737048014176
0.454929535444231,-0.833471631187905
0.461550953424458,-0.812579289279439
0.466595109720062,-0.78912762767857
0.473590828456281,-0.720665036257811
0.477321146273956,-0.609224829870585
0.480471817291753,-0.150363263520876
0.483511778565217,2.15814887557207
0.488019976384777,0.592156898205403
0.490899917069292,-2.2408475173159
0.495464651310503,-1.38319052074611
0.498567313853683,-1.17522497204356
0.503085823388097,-1.04061293799348
0.508300531914728,-0.972093736330811
0.516028835856747,-0.926486630201004
0.52551195742043,-0.89810182390911
0.555131976367585,-0.833516684015387
0.56153874518952,-0.813447973923598
0.566468474899998,-0.791100498670768
0.573408416897854,-0.727232605283222
0.577211797638235,-0.625713839087064
0.579272651879359,-0.467831635203723
0.580922670434123,-0.0595143098005771
0.583718384979502,2.15759655484769
0.588403981835113,0.503630470077756
0.591153660017177,-2.24458604661299
0.595742912803391,-1.37838963972639
0.599195598770099,-1.15794700001396
0.603485817302383,-1.0373988649271
0.6089154711293,-0.968764672790967
0.616635175728185,-0.925030316088434
0.626223792602616,-0.896969758724427
0.655465682656052,-0.833248929272431
0.662068286649006,-0.812337730638751
0.667012206951974,-0.78933774374152
0.673784007231593,-0.724983860550446
0.677597334505035,-0.618271097307518
0.681078470418326,-0.0835339230917446
0.683894488887177,2.15669302413317
0.688536544469415,0.54778725488
0.691344277569056,-2.24162883053287
0.695596541895528,-1.41467994065943
0.698332758890301,-1.20825175331259
0.702259262518699,-1.06775042504643
0.707491585018103,-0.984163457867306
0.715188505522414,-0.931848800435812
0.725262122935104,-0.899757651911702
0.75,-0.847225723199355
0.75199599955592,-1.23585396417347
0.754446325152666,-1.37677525351742
0.757185720978588,-1.40582406727347
0.766478676078368,-1.44860410945786
0.774496334662077,-1.47331041921956
0.783831877637943,-1.49024827954838
0.793033021911842,-1.49950434909549
0.803774501719247,-1.50528140125512
0.818083319179998,-1.508848498761
0.838047254054311,-1.51062258858803
1.25,-1.51135539401628
1.25122808585972,-1.28962911469625
1.2537862835833,-1.17819883826821
1.25736203812209,-1.12198765645671
1.27336442961466,-0.958251841517755
1.28021779577024,-0.866999418745969
1.28503133573688,-0.75297130273958
1.2877410975904,-0.606068307426478
1.29038556532585,-0.0450377729608043
1.29328610540452,2.28237527690932
1.29825259997127,0.513025884239447
1.30100705289241,-2.23527119730415
1.30405812543391,-1.55442224870452
1.3072703354849,-1.22486289074944
1.31193675256361,-1.02100490828239
1.32413409819406,-0.727826279445976
1.32771663177044,-0.461639994000834
1.33203489704568,2.21058852969006
1.33663872074556,0.582748698354684
1.33940066023704,-2.23728950699975
1.3424571466883,-1.57125365341769
1.34586584223928,-1.21886187163551
1.35057972566061,-1.01693712237652
1.36251296893375,-0.732514405831
1.36615281917094,-0.472177375431397
1.37059357130962,2.2090887381206
1.37540735986474,0.431096289493007
1.37798274779898,-2.23846074878883
1.38078635464029,-1.60251702540395
1.38412723149631,-1.23553893467536
1.38890339219359,-1.02242573414197
1.40111857213903,-0.728982542918293
1.4045911833688,-0.482684237711474
1.40898244135067,2.21088545268506
1.41404538922475,0.343544321270634
1.41648075669777,-2.23663601706971
1.41927640142463,-1.60475315880381
1.42271700778465,-1.22987809293264
1.42736358694612,-1.0238182780836
1.43945058720836,-0.735490457072254
1.44317370431086,-0.47151090132625
1.44759271116525,2.21147712709956
1.45230765711492,0.492146200465094
1.4549198193175,-2.23654468934082
1.45806870089757,-1.55590321873952
1.46141192527444,-1.21685606953971
1.46596305217689,-1.02077862283906
1.47790730062412,-0.736878072332608
1.4813113760953,-0.516244067733811
1.48337347073842,0.0562495356747002
1.48601030414152,2.21088267823734
1.49072203005236,0.528757691032
1.49342358578285,-2.23765162953739
1.49648659898308,-1.56541561672731
1.49967572672643,-1.23101885056625
1.50433467560096,-1.02396150146858
1.51632288515964,-0.739205121809085
1.52003206968698,-0.48844505092246
1.52442205173852,2.20986368538582
1.52939881989663,0.429222574087089
1.53193018465783,-2.23681915860728
1.53497201750564,-1.56959961494416
1.53822192502965,-1.22866249736268
1.54274983423939,-1.02682891660435
1.55506605367018,-0.730694423434512
1.55867923037791,-0.468756692835353
1.56309191559611,2.20933344162076
1.56783376927335,0.478889511656839
1.57047965704293,-2.23776158523148
1.57367431751016,-1.54046147911399
1.5768224428624,-1.22305574764276
1.58143128602699,-1.02188849887275
1.59345628458536,-0.735369598139071
1.59715211162565,-0.474907182729431
1.60160129501037,2.20921521833597
1.60628234099997,0.515690959178393
1.60898610984177,-2.23744237572455
1.61207665530605,-1.55675400834749
1.61535199108574,-1.22153706505784
1.6200727182709,-1.01792567162752
1.63190422063478,-0.737474280300248
1.63545143200279,-0.503472889153892
1.64003527786912,2.21097629762056
1.64459678119456,0.618686141432535
1.64747280837784,-2.2365542318208
1.65046810995052,-1.57413265050927
1.65375732605826,-1.22781713518559
1.65850948602818,-1.01978236610181
1.67047089233323,-0.735069996940525
1.67415471886284,-0.475669436693978
1.67862498053516,2.20805547820376
1.68330766989895,0.507167615030864
1.68609965564468,-2.23246064743109
1.68906280130064,-1.56104787815341
1.6923557590967,-1.22228453298146
1.69694618851898,-1.02208528561113
1.70907790988453,-0.73167632618582
1.71272758576864,-0.467366448890142
1.71707317004453,2.21097078664735
1.72186669219106,0.47949445005622
1.72449781282243,-2.23743374403457
1.72765450060976,-1.5483418216152
1.73083122540269,-1.22460440928827
1.73480311243728,-1.04226900370265
1.74629113879413,-0.774157283613091
1.75,-0.602275101648072
1.75293910181067,-1.19626288962366
