time,value
0,0
0.249999999999986,0
0.25,0.163
0.749999999999972,0.163
0.75,0
1.24999999999997,0
1.25,0.18
1.74999999999997,0.18
1.75,0
2.24999999999997,0
2.25,0.2
2.26249999999994,0.2
2.2625,0
2.74999999999994,0
2.75,-0.3
2.84999999999994,-0.3
2.85,0
3,0
