prob,mean,std,median,perc05,perc25,perc75,perc95
0.0143239448782706,2.33968604876729,0.0092077938048017,2.33835006906448,2.33059406804217,2.33485699216747,2.34186205730778,2.34904099070014
0.0158149173345403,2.38293597246313,0.0109288403146487,2.38155492055801,2.37087969744522,2.37856615424805,2.38541314678957,2.39629588561468
0.0174610843886841,2.43244058066832,0.0112618812974427,2.43080624791752,2.42261658124478,2.42848288906138,2.43329557849976,2.44240546125433
0.0192786001709196,2.48085538008965,0.0137747357980352,2.47945528059064,2.47076118294585,2.47445073255312,2.48179183129841,2.49160635081806
0.0212853002870225,2.5413257256858,0.0143668559686996,2.53841208444595,2.53272142763378,2.5360836806748,2.54130958151162,2.5520972826923
0.0235008768422998,2.60885132265068,0.0171798305584882,2.6045890661433,2.59721969912641,2.60313244683561,2.61033288724587,2.62217944151128
0.0259470716837229,2.68680552180817,0.0187880823206241,2.68318974275493,2.67745998585954,2.68167128544395,2.68547922699165,2.69694072121859
0.0286478897565412,2.77369095639693,0.021949684491324,2.76891950079722,2.76182390567411,2.76813855765777,2.77206786761066,2.78725332476732
0.0316298346690805,2.87710871141022,0.0242513228232873,2.87159430145142,2.86815496324807,2.87021868900615,2.87448557321887,2.89061640822809
0.0349221687773682,2.99779974738073,0.0288489970591011,2.99278340136123,2.98520244716694,2.98941402318024,2.99454886223282,3.01058217196469
0.0385572003418393,3.14536317561112,0.0344742812480654,3.13816959137369,3.13403654652354,3.13619631461285,3.14056207488263,3.16001876681927
0.042570600574045,3.31609321944567,0.0407813137894208,3.30726650387054,3.30346871169092,3.30557528636862,3.31009373424393,3.33436027016714
0.0470017536845995,3.52128027234651,0.0511969595791879,3.51040912106671,3.50586470446129,3.50847341079302,3.51285813592155,3.54193511889763
0.0518941433674458,3.77469989368436,0.0598770109935406,3.76231154766467,3.75756482166736,3.75997186969845,3.76447797786709,3.80104259864078
0.0572957795130823,3.99093598467856,0.348108252163941,4.06247727777636,3.88326548118976,4.06008450129218,4.06487557811003,4.06838628375865
