prob,mean,std,median,perc05,perc25,perc75,perc95
0.0143239448782706,0.0096561308653153,0.00153134154623933,0.00999301753896432,0.0071504543979218,0.00833077665737285,0.010843872549018,0.0116379602510479
0.0158149173345403,0.00953456846884178,0.00235163635748825,0.00923455678547863,0.00628902953586794,0.00815210261319721,0.0106096147140893,0.014592493984724
0.0174610843886841,0.0089221731967794,0.00120366993705356,0.00900564059107045,0.00698984475145907,0.00789815158095237,0.00974384487707285,0.0110331950207468
0.0192786001709196,0.00952291399350316,0.00198109218311952,0.00925682551501491,0.00675488092684178,0.00804201680672132,0.0110833333333328,0.0132623824343011
0.0212853002870225,0.00949722188425063,0.00165171193031059,0.00946265560165947,0.0074215189873399,0.00830966386554844,0.0101649320083673,0.0130856181480897
0.0235008768422998,0.00909198100900446,0.00207131525700945,0.00956197482623418,0.00562365488640388,0.00765992756935492,0.0100312499999985,0.0127199160005411
0.0259470716837229,0.00840765133784904,0.00184229176515046,0.00859832635983314,0.00557848101266065,0.0070695675105527,0.00961666666666415,0.0115041322314018
0.0286478897565412,0.00881249091714107,0.00177606099213819,0.00855528242677791,0.00661680672268707,0.00766108786610993,0.00942336672511728,0.0121689629957128
0.0316298346690805,0.00803051051598669,0.00217010581796934,0.00749999999999712,0.0055496674533355,0.0062742616033791,0.00992975206611473,0.0122074074074102
0.0349221687773682,0.00748825155731808,0.00182524073060157,0.00686146567095435,0.00528185654008107,0.00649895401198296,0.00827350941422682,0.0116922988917898
0.0385572003418393,0.00740257485298096,0.00207277445725518,0.00707417988115396,0.00475254331627831,0.0059559449093432,0.00814744397759041,0.0123003520048928
0.042570600574045,0.0072663416612983,0.00210515036544311,0.00713405822580261,0.00454661016949117,0.00578740736800983,0.00832833135320267,0.0117098654863594
0.0470017536845995,0.00667091971586402,0.00142753513716275,0.00667436974790028,0.00440893617021126,0.00575654366016348,0.00773892848278933,0.00896708333333142
0.0518941433674458,0.00658221687263006,0.00183640253946606,0.00634033613445337,0.00420553191489088,0.00554112874143421,0.0070000000000007,0.0100303361344526
0.0572957795130823,0.00669941794605884,0.0018821397529697,0.00635152168058086,0.00423498176356749,0.00533027028935575,0.0074191132519939,0.0108438988818698
