prob,mean,std,median,perc05,perc25,perc75,perc95
0.21335,-1.96411691956187,0.0126952268776525,-1.96171173680588,-1.97766745418831,-1.96618283821614,-1.95859435794598,-1.95388153236652
0.235557497742308,-2.01961985462613,0.0136668215967165,-2.01839349064751,-2.03192670911852,-2.02165999342052,-2.01272866797868,-2.00683093804034
0.260076563124525,-2.08175907879272,0.0143984479650932,-2.07937325304653,-2.09309387310571,-2.08270869416271,-2.0766262072062,-2.0719880800788
0.287147806098113,-2.1493730033063,0.0160587517679469,-2.14603350673836,-2.16234015504931,-2.14951133328762,-2.14362461096719,-2.14005350170997
0.317036881587368,-2.22498621428389,0.0168216904924359,-2.22222762845641,-2.23765542761213,-2.22579794794173,-2.21792137066607,-2.21266319180372
0.350037096408459,-2.30645086259896,0.0186834483364449,-2.30269324184243,-2.31977391886462,-2.30672872092505,-2.30026145095148,-2.29576876349959
0.386472287541409,-2.39901199806115,0.0202558842444792,-2.39559561726104,-2.41001811345757,-2.39772588529817,-2.39306211740115,-2.38837580046232
0.4267,-2.49777233375573,0.0226699239332759,-2.4931967111152,-2.52184806904372,-2.49706321193138,-2.4909519331384,-2.48513981798476
0.471114995484616,-2.60915173292792,0.0245091009477131,-2.60442748457017,-2.62432781529357,-2.60785590167902,-2.60096357222275,-2.59914595473283
0.52015312624905,-2.72975993996491,0.0274048817607713,-2.7249554529059,-2.74776028632686,-2.72722234500713,-2.72147257001842,-2.7152760403242
0.574295612196226,-2.86381856519257,0.030272367793756,-2.85756115434451,-2.87838780131098,-2.86030570728211,-2.85494836261605,-2.85277442993361
0.634073763174736,-3.01448928640408,0.0328777571475442,-3.00778289352142,-3.03153667078135,-3.01037329182961,-3.00578774564592,-3.00096486240046
0.700074192816918,-3.17981862417773,0.0376721589880948,-3.17199489770589,-3.19802843240685,-3.1762631194892,-3.16899883504015,-3.16461606814123
0.772944575082818,-3.36330964257784,0.040377894446395,-3.35555422391624,-3.38513891874419,-3.35824264716386,-3.35278678420586,-3.34531291459006
0.8534,-3.49333636585989,0.321967408659136,-3.55923658548231,-3.56934946376005,-3.56354700263401,-3.5554125758925,-3.38933409026809
