prob,mean,std,median,perc05,perc25,perc75,perc95
0.21335,0.0142858843302911,0.000949160664839433,0.0141736187331468,0.013014013728781,0.0135367551657221,0.0147283669602263,0.016112548096152
0.235557497742308,0.0155233777324241,0.000982622382424179,0.0153946147029686,0.0142760607010018,0.0149151423914207,0.0159662134538748,0.0175651200688256
0.260076563124525,0.0159226027325946,0.000893796161663419,0.0158588241070605,0.0146528328613979,0.0151267190515197,0.0168564094871539,0.0171549123134463
0.287147806098113,0.0156463039972975,0.00103603643245697,0.0158340468934157,0.0137436920908826,0.0150928033020471,0.0161473942956773,0.0172638552745856
0.317036881587368,0.0134458606056729,0.00125668588786931,0.0133539431186208,0.0115022953261344,0.0126459204258012,0.0142598363865507,0.0156062840130276
0.350037096408459,0.0130729794724063,0.00103054040403877,0.0130179838949309,0.0112188462778405,0.0126105482530941,0.0137306590650531,0.0149459996785194
0.386472287541409,0.0130436199751303,0.00088063326249338,0.0130876181807194,0.0118776090315332,0.0121298897246569,0.0137829306667466,0.0145905263344714
0.4267,0.0135581342601624,0.00123085246407733,0.0135957408344678,0.0118224866628883,0.0124702432838033,0.0144480150940607,0.0157390848664352
0.471114995484616,0.0115436144058158,0.00091298621908497,0.0116917451225717,0.0100291144305503,0.010958046380194,0.0121566974062324,0.012915519955167
0.52015312624905,0.0118197802406482,0.000803727852020205,0.0118347498699358,0.0106125860369635,0.011210343851715,0.0124256749341153,0.0130601165403073
0.574295612196226,0.011514600567774,0.00088849775786281,0.0117700770346139,0.0096750667239991,0.0110542373623694,0.0121826122172156,0.0126276937251196
0.634073763174736,0.0108793201059122,0.00132513737696103,0.0106134545595609,0.00907706602092402,0.00991073108173438,0.0112350309764772,0.0137501429800273
0.700074192816918,0.0104490713943013,0.00107830180503362,0.0103635336485204,0.00860265909457287,0.00990869262576892,0.0108974180979421,0.0125117644178975
0.772944575082818,0.010615906844252,0.00160529074113291,0.010177372864617,0.00848797796566748,0.00953568796921942,0.0115862976742935,0.0140524636923975
0.8534,0.0103272873127612,0.00177946857402623,0.0098343775192495,0.00821845669935157,0.00884620907123579,0.0116312267068674,0.0141080105458004
