time,gsm
-3.55200000000002,-3.5979962560848
6.70799999999997,-3.5651260167317
6.71699999999998,-3.58031633350115
9.63499999999999,-3.57101041092855
9.64400000000001,-3.58622728862723
11.12,-3.58148985607141
11.129,-3.59678415643925
22.688,-3.55984660975443
