time,gsm
-2.81499999999994,-3.70022884532902
7.44500000000005,-3.66476968505953
7.45400000000006,-3.67999512307871
8.90300000000002,-3.67500513457196
8.91200000000003,-3.69016037999435
16.192,-3.66508831011964
16.201,-3.68028820495354
17.65,-3.67529715667276
17.659,-3.69045417315068
21.9590000000001,-3.6755868465162
