time,gsyn
-1.649,-2.28691031417196
1.66399999999999,-2.28454379350107
1.673,-2.26930428311542
3.298,-2.26821245379616
3.30200000000002,-2.2625313782829
4.92200000000003,-2.26147027642712
4.93100000000004,-2.24611539502959
9.98400000000004,-2.24302589759002
9.99400000000003,-2.258373448853
11.638,-2.25731371328587
11.648,-2.24202112314262
14.991,-2.24000686053092
15,-2.25526024969145
23.141,-2.2501175763612
