time,angle
-0.00699999999994816,-1.25514588402409
0.01400000000001,-1.19803220255304
0.0360000000000582,-1.127560290635
0.0579999999999927,-1.0470061861564
0.0800000000000409,-0.956979114939189
0.101999999999975,-0.857764397173625
0.149000000000001,-0.619504738081362
0.197999999999979,-0.341086557465838
0.326000000000022,0.427699721660758
0.366999999999962,0.649374212732903
0.404999999999973,0.832189383235507
0.428999999999974,0.935379441159092
0.451999999999998,1.02445018059358
0.475000000000023,1.10300745570031
0.497000000000071,1.1677782765225
0.519000000000005,1.22205936775139
0.541000000000054,1.2656343934349
0.562999999999988,1.2984072557761
0.585000000000036,1.32030731070607
0.596000000000004,1.32715998839464
0.608000000000061,1.33154259362814
0.620000000000005,1.33273368511333
0.632000000000062,1.33071794229287
0.644000000000005,1.32543207466363
0.656000000000063,1.3168349764744
0.66700000000003,1.30605999913114
0.678999999999974,1.29104513608392
0.701999999999998,1.25256395301483
0.725999999999999,1.19941136627839
0.75,1.13370127481748
0.774000000000001,1.05560565142929
0.798000000000002,0.965901237999533
0.822999999999979,0.860654381277785
0.84800000000007,0.744583444978003
0.875,0.608286318422222
0.927999999999997,0.315845834304234
1.03499999999997,-0.317953489057808
1.07500000000005,-0.54636046629523
1.11800000000005,-0.771236598234251
1.15700000000004,-0.948791357504959
1.18200000000002,-1.04713016573832
1.20699999999999,-1.13294089148291
1.23099999999999,-1.20313039262923
1.255,-1.26086045501265
1.279,-1.30577983863554
1.303,-1.33775981434831
1.31500000000005,-1.34888357896872
1.327,-1.35672900047587
1.33900000000006,-1.3613172972541
1.351,-1.36268137642292
1.36199999999997,-1.36099717901037
1.37200000000007,-1.35688847253145
1.38300000000004,-1.34947891547079
1.39300000000003,-1.34009274515
1.41399999999999,-1.31223428826072
1.43600000000004,-1.27184610387417
1.45799999999997,-1.22058483072296
1.48099999999999,-1.15591405482518
1.50400000000002,-1.08044166474492
1.52700000000004,-0.994727590110857
1.57100000000003,-0.80388814773404
1.61800000000005,-0.564481756608048
1.66600000000005,-0.293538184936507
1.78800000000001,0.432074515397484
1.82500000000005,0.632571079873453
1.86099999999999,0.808882675714107
1.904,0.990084534711528
1.92500000000007,1.06594563702609
1.94600000000003,1.13339809735837
1.96699999999998,1.19187731399996
1.98699999999997,1.23884647979265
2.00700000000006,1.27706301443122
2.02700000000004,1.30640967973578
2.03999999999996,1.32067893960659
2.053,1.33117383138402
2.06600000000003,1.33783917948984
2.07900000000006,1.34072905587496
2.09199999999998,1.33986977041125
2.10500000000002,1.33525936256407
2.11800000000005,1.3269056510943
2.13200000000006,1.31374694478984
2.14499999999998,1.29769478010664
2.15800000000002,1.27797973553087
2.18500000000006,1.22549471502841
2.21100000000001,1.16005074182355
2.23800000000006,1.07699456905449
2.26300000000003,0.987083457225332
2.28800000000001,0.884631884161388
2.31299999999999,0.770538039591493
2.34000000000003,0.635600731827734
2.39400000000001,0.336064297950218
2.49700000000007,-0.278701406723056
2.53700000000003,-0.508430742370024
2.58100000000002,-0.738713770090165
2.62099999999998,-0.920361439541257
2.64600000000007,-1.01834768257211
2.67000000000007,-1.1003043946616
2.69400000000007,-1.16993400366392
2.71800000000007,-1.22692864718948
2.74199999999996,-1.27109347271939
2.76599999999996,-1.30236159967574
2.77800000000002,-1.31314214402407
2.78999999999996,-1.32069351792835
2.80200000000002,-1.32499393506422
2.81399999999996,-1.32608096237398
2.82600000000002,-1.32398103434203
2.83799999999997,-1.31869084329883
2.85000000000002,-1.3102320971989
2.86199999999997,-1.29861379009198
2.88599999999997,-1.2659964125067
2.90999999999997,-1.22078741076285
2.93399999999997,-1.16238277264192
2.95799999999997,-1.0913751115638
2.98300000000006,-1.00487008093155
3.00800000000004,-0.905987675186102
3.04899999999998,-0.720245943114125
3.09199999999998,-0.496938835532158
3.13300000000004,-0.262907202572023
3.23300000000006,0.329811619301056
3.28499999999997,0.617554861502592
3.33400000000006,0.856408608869642
3.35800000000006,0.95905988181109
3.38099999999997,1.04797103579114
3.40200000000004,1.12029465751586
3.423,1.18352325824799
3.44400000000007,1.23727022730284
3.46500000000003,1.28129324688077
3.48599999999999,1.31546227049223
3.50700000000006,1.33970767217109
3.51800000000003,1.34842772397552
3.52800000000002,1.35399130453998
3.53800000000001,1.35728213902955
3.548,1.35832776667596
3.55899999999997,1.3569170831624
3.56900000000007,1.35325290801587
3.57900000000006,1.34718208423929
3.59000000000003,1.33771346887209
3.61099999999999,1.31176748853758
3.63200000000006,1.27583480324112
3.654,1.22783684929726
3.67600000000004,1.16958566982514
3.69799999999998,1.1013571729626
3.72000000000003,1.02288706144703
3.74099999999999,0.93833555458507
3.76200000000006,0.844747408581874
3.80799999999999,0.612567823663506
3.85800000000006,0.329624454792195
3.95100000000002,-0.231637571183253
3.99300000000005,-0.475648675473533
4.03600000000006,-0.706754329999863
4.07600000000002,-0.8962874657099
4.10000000000002,-0.995761053841011
4.12400000000002,-1.08388679494016
4.14700000000005,-1.15741572353771
4.17000000000007,-1.21967618673897
4.19299999999998,-1.27033063116941
4.21600000000001,-1.30915227711274
4.23900000000003,-1.33609420272949
4.25,-1.34475647746467
4.26099999999997,-1.3506957404166
4.27300000000002,-1.35404151665493
4.28499999999997,-1.35416538091444
4.29700000000003,-1.35109073801462
4.30899999999997,-1.34480677620646
4.32100000000003,-1.33533170248111
4.33299999999997,-1.32268441097717
4.35800000000006,-1.28624444228156
4.38200000000006,-1.23862895750137
4.40700000000004,-1.17616634618086
4.43200000000002,-1.10101005612046
4.45699999999999,-1.0137095227789
4.48000000000002,-0.923269074457376
4.50300000000004,-0.823819255143568
4.55000000000007,-0.59458735720715
4.59800000000007,-0.331940743032972
4.72800000000007,0.415649504469374
4.76800000000003,0.625957985746093
4.80500000000006,0.802220887799903
4.84800000000007,0.979775703506053
4.86800000000005,1.05067246083509
4.88800000000003,1.11344901335485
4.90800000000002,1.16777915035668
4.928,1.21345280099201
4.94799999999998,1.25032993114122
4.96699999999998,1.27713081641827
4.98000000000002,1.2908379536386
4.99300000000005,1.30076939436055
5.005,1.30657487856981
5.01800000000003,1.3092356771163
5.03100000000006,1.30817302662192
5.04300000000001,1.30388799668904
5.05600000000004,1.29567305554422
5.06900000000007,1.2837203577171
5.08100000000002,1.26923731766943
5.09400000000005,1.24987175147061
5.11900000000003,1.20212703692793
5.14400000000001,1.14047723141937
5.17000000000007,1.06246060280907
5.19600000000003,0.971231919137633
5.22199999999998,0.867788893247735
5.24800000000005,0.752716141708429
5.27600000000007,0.617277301898829
5.33100000000002,0.32221511564523
5.43000000000006,-0.251227344662124
5.47000000000003,-0.473475235337007
5.51499999999999,-0.702039463194201
5.55600000000004,-0.883094276720097
5.58100000000002,-0.978372644558685
5.60599999999999,-1.06176467463914
5.63,-1.12999446211136
5.654,-1.18607721402231
5.678,-1.2296778917823
5.702,-1.26063319239627
5.71400000000006,-1.27133476875903
5.726,-1.27885950800736
5.73800000000006,-1.28318875487038
5.75,-1.28432617438392
5.76200000000006,-1.2823261334288
5.774,-1.27716921146797
5.78499999999997,-1.26964832672199
5.79700000000003,-1.25831583819692
5.82000000000005,-1.22765106465822
5.84400000000005,-1.18345661578616
5.86800000000005,-1.12668055738456
5.89099999999996,-1.06057520847559
5.91499999999996,-0.979343348281444
5.93899999999996,-0.886346701535982
5.98000000000002,-0.703497866691834
6.024,-0.479363414772974
6.06299999999999,-0.262247103423696
6.16200000000003,0.310192247744409
6.21400000000006,0.59113678007497
6.26499999999999,0.835649501291569
6.28899999999999,0.937113025790307
6.31299999999999,1.02843667282555
6.33500000000004,1.10274861983903
6.35599999999999,1.16464352341633
6.37700000000007,1.21724441204214
6.39700000000005,1.25841038881637
6.41800000000001,1.29213611603582
6.43799999999999,1.31510103578513
6.44900000000007,1.32391757656721
6.45900000000006,1.32957832767235
6.46900000000005,1.33300273148385
6.47900000000004,1.33416717155383
6.49000000000001,1.33290487572956
6.5,1.32942661101879
6.51099999999997,1.3230367780905
6.52200000000005,1.31393721556462
6.54300000000001,1.28891486371427
6.56399999999996,1.25406485897942
6.58500000000004,1.2091248423973
6.60599999999999,1.15379792180929
6.62700000000007,1.08804031790047
6.64800000000002,1.01202902987888
6.66899999999998,0.92612576355281
6.69100000000003,0.826529940655307
6.73900000000003,0.581780600532538
6.78800000000001,0.301763968118113
6.91499999999996,-0.461525418207664
6.95500000000004,-0.678445146748797
6.99300000000005,-0.861456356818467
7.01599999999996,-0.959955028756096
7.03899999999999,-1.04827158711218
7.06200000000001,-1.12614863185279
7.08400000000006,-1.19047587602234
7.10599999999999,-1.2444341868167
7.12800000000004,-1.28772302137006
7.14999999999998,-1.32018979787935
7.17200000000003,-1.34176476974539
7.18399999999997,-1.34894764648772
7.19600000000003,-1.35288301483289
7.20799999999997,-1.35359685105787
7.22000000000003,-1.35109006830001
7.23199999999997,-1.34537101295611
7.24400000000003,-1.33645702195457
7.25700000000006,-1.32322073878049
7.26900000000001,-1.30771867599871
7.29300000000001,-1.26736345811317
7.31799999999998,-1.2122914878218
7.34300000000007,-1.14426735523039
7.36800000000005,-1.06376375296277
7.39099999999996,-0.978742601581714
7.41499999999996,-0.879147903434551
7.43899999999996,-0.768699520170484
7.46400000000006,-0.643619992151898
7.51400000000001,-0.369039238545459
7.61500000000001,0.225670145617486
7.65899999999999,0.474878862121351
7.70500000000004,0.714002280345177
7.74800000000005,0.909172152626058
7.77300000000002,1.00750576139272
7.79700000000003,1.09015727331273
7.82100000000003,1.1607110439816
7.84500000000003,1.21876311760348
7.86900000000003,1.26407638828827
7.89200000000005,1.29543393714004
7.904,1.30707347486544
7.91600000000005,1.31550373687732
7.928,1.3207034214192
7.94000000000005,1.32265979541769
7.952,1.321445093819
7.96400000000006,1.31702855885251
7.976,1.3094373818475
7.98900000000003,1.2976571616905
8.01300000000003,1.26625678454507
8.03800000000001,1.22041760400124
8.06200000000001,1.16358779458806
8.08699999999999,1.09138530189247
8.11099999999999,1.00979622105976
8.13599999999997,0.912489650836837
8.178,0.722978220543039
8.22300000000007,0.488659236558652
8.26700000000005,0.237035975315528
8.36900000000003,-0.369312333089704
8.41800000000001,-0.63961846844054
8.44500000000005,-0.774212289494164
8.47000000000003,-0.88765416279467
8.49400000000003,-0.985405132614015
8.51900000000001,-1.07514117789964
8.54500000000007,-1.15509492313489
8.57100000000003,-1.22063853717788
8.596,-1.26968872728499
8.60900000000004,-1.2896922416229
8.62200000000007,-1.30591516386724
8.63499999999999,-1.31834283578606
8.64800000000002,-1.32699271806791
8.65999999999997,-1.33161843866573
8.673,-1.33296540796364
8.68600000000004,-1.33057480222787
8.69900000000007,-1.32443436318272
8.71199999999999,-1.31456834590627
8.72500000000002,-1.30099168000502
8.74400000000003,-1.27454662326619
8.76400000000001,-1.23835110975092
8.78399999999999,-1.19356705924827
8.803,-1.14268846171781
8.822,-1.08383195038142
8.84199999999998,-1.01338505759827
8.88200000000006,-0.846764443213652
8.91600000000005,-0.681205716871848
8.95299999999997,-0.481997890486667
9.07900000000006,0.258952992453501
9.12599999999998,0.521574875104437
9.17600000000004,0.772283347773466
9.19900000000007,0.875378451116956
9.221,0.965307009148339
9.24400000000003,1.0493387474118
9.26599999999996,1.11957613570155
9.28899999999999,1.18196587982079
9.31100000000004,1.23081077012157
9.33299999999997,1.26891698397604
9.35599999999999,1.29722433915943
9.36699999999996,1.30657208797495
9.37800000000004,1.31321802126369
9.38900000000001,1.31716758203653
9.39999999999998,1.31841077369487
9.41200000000003,1.31671136796595
9.42399999999998,1.31182698380685
9.43600000000004,1.30372772322829
9.447,1.29330871019374
9.471,1.26072410517353
9.495,1.21518804736175
9.51900000000001,1.15678348722828
9.54300000000001,1.08572897664629
9.56799999999998,0.998828481692569
9.59300000000007,0.899934927453988
9.63400000000001,0.713025915730002
9.68100000000004,0.467992122106365
9.72000000000003,0.245893440722182
9.82000000000005,-0.345857175721578
9.87300000000005,-0.639321848694028
9.92100000000005,-0.873010298696065
9.94400000000007,-0.970941107292985
9.96699999999998,-1.05894695249159
9.99000000000001,-1.13668151154598
10.0120000000001,-1.20077082520916
10.034,-1.25440545445748
10.056,-1.29731118110792
10.078,-1.32936599672355
10.099,-1.34978429527858
10.11,-1.35650427384811
10.121,-1.36050069435886
10.1320000000001,-1.36178037280527
10.143,-1.36034547174421
10.154,-1.35620589578384
10.1660000000001,-1.34861906110163
10.178,-1.33774793700541
10.189,-1.32473178183378
10.212,-1.2880440496526
10.236,-1.23670387969787
10.259,-1.17515446504165
10.283,-1.09865194855847
10.307,-1.00983183826646
10.331,-0.908718487168673
10.371,-0.715514101076229
10.413,-0.48377295964009
10.455,-0.231317708808497
10.547,0.344836042429547
10.5980000000001,0.642307428484941
10.647,0.895289343246561
10.6700000000001,0.999688785497557
10.692,1.08965961024619
10.7140000000001,1.16939512041448
10.737,1.24186666304517
10.759,1.30054937104447
10.7810000000001,1.34896299496352
10.803,1.38680783240836
10.825,1.41384526427993
10.836,1.42327650868832
10.847,1.42996765938803
10.8580000000001,1.43390371301467
10.8680000000001,1.43511461409227
10.879,1.43383562997542
10.889,1.43029012492718
10.9,1.42380619547012
10.9110000000001,1.41460769450482
10.932,1.38954844108972
10.9540000000001,1.35284074905225
10.976,1.30558393467958
10.998,1.24797040653926
11.02,1.17989814459792
