time,angle
-0.255999999999972,-1.94773107164538
1.428,-1.98672573985428
3.10300000000007,-1.99922696329737
4.78300000000002,-1.99390436280907
6.471,-1.99803224723403
8.149,-2.00270091955379
9.83100000000002,-2.01435200197258
11.514,-1.97403307847325
13.184,-1.91995725405555
14.851,-1.99437248407845
16.535,-2.00691291196995
18.242,-2.0272527525144
19.932,-1.97803821656989
21.609,-2.01388377486709
-1.08699999999999,1.97858392816558
0.579000000000065,2.00728584315331
2.26300000000003,1.99646691526636
3.94100000000003,1.98261580890413
5.61900000000003,1.98207201592599
7.30500000000006,1.9806377099434
8.99800000000005,1.99650243367019
10.678,2.01157769464343
12.347,1.97640584346909
14.011,1.99476197329427
15.6940000000001,2.01262935489574
17.393,2.03874856659444
19.088,2.00768004799855
20.763,1.96682737380306
