time,gsyn
-8.65499999999997,-1.79878965417538
7.44400000000007,-1.80672706527076
7.45400000000006,-1.791505286049
11.859,-1.7937887376495
11.8680000000001,-1.77844230512931
30.788,-1.78867800112443
