time,gsyn
-2.49199999999996,-2.39563002377218
2.48300000000006,-2.39073984941684
2.49199999999996,-2.40598267584558
4.10000000000002,-2.40435390158472
4.10900000000004,-2.38910070861306
5.75800000000004,-2.38749994286199
5.76800000000003,-2.37224545013426
9.13300000000004,-2.36912707053257
9.14300000000003,-2.38446053371946
10.812,-2.38285971425536
10.822,-2.39820792023872
19.126,-2.39002634284754
19.136,-2.40532240203345
23.982,-2.40044154685624
