prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.0135772070463215,0.00114247989501103,0.0134583291939739,0.0121489564179042,0.0129032527746158,0.0142595495404107,0.0151201769390045
0.05,0.0242564715896569,0.00217997841061758,0.0241079437566051,0.0217563123407285,0.0227659968227871,0.0252788993251182,0.0277328075383616
0.1,0.0314854852367697,0.00316916883156182,0.0312577218102046,0.0275744237482,0.0290244474825361,0.0337655067969826,0.0352479158276978
0.15,0.0383693081603704,0.00311162410533498,0.0384070825001649,0.0341150626785502,0.03617300522894,0.0405860192125332,0.0420609690741153
0.2,0.0445866126814932,0.00413561752759943,0.0444160947517508,0.0397854511098639,0.0415858623191662,0.0471073640267455,0.0499293638457891
0.25,0.0497880035876679,0.00469929988456938,0.0497439291685909,0.0441903638415103,0.046008012050091,0.0524138706562934,0.0545415193729143
0.3,0.0572530231781968,0.00564490631600699,0.0562669488926979,0.0511093282571498,0.0530534012891298,0.0614640258688796,0.0644081377658206
0.35,0.0662644830639982,0.00699420216128141,0.0660117856052218,0.0565967808115558,0.0616343226937215,0.0701558892315229,0.076226574997002
0.4,0.0735572503285764,0.0083135258939871,0.0739118115164913,0.0641087516913568,0.067845484478748,0.0787340607007775,0.0819893555076017
0.45,0.136642484784168,0.0207161457089802,0.134611669682033,0.113098070786384,0.11935127356026,0.151607970618134,0.165704058520521
0.5,0.343862808540066,0.0699408572446521,0.336258044659628,0.295296000777474,0.317766103859707,0.361859537878409,0.377052630871041
0.55,0.552365608177112,0.0290754928317509,0.552885219769511,0.519293646030051,0.529559534463119,0.576953306460571,0.588114817429001
0.6,0.781589947417344,0.0343976654709999,0.783424043597338,0.741107064466293,0.757084668689498,0.802451730437187,0.826153617629652
0.65,0.996684655347981,0.0252691130345906,0.994989305534572,0.967968922694235,0.983565956779811,1.01120102367184,1.03247950355079
0.7,1.19827511405573,0.0324292447791999,1.19223375171347,1.15939062944794,1.17709235700634,1.2166798004465,1.23626906199231
0.75,1.62304930641515,0.0674937331315092,1.63587191376392,1.5142796180227,1.5826467076201,1.67823875407341,1.69776468821217
