prob,mean,std,median,perc05,perc25,perc75,perc95
0.2,0.285386317826882,0.0579478788476281,0.29721822359376,0.208929377427654,0.294691865042971,0.298912697155425,0.300842603615074
0.4,0.0128153069096218,0.000945871255587535,0.0127082229719194,0.0113619890331906,0.0122793003551816,0.0136478944686269,0.01426498291759
0.6,0.0104106365733722,0.000922615949709883,0.0102488414713631,0.00922726365174311,0.00986016302209311,0.0108730350538987,0.0121308863864904
0.8,0.0110416668160067,0.00112970510726656,0.0111893702949632,0.00917018792888916,0.0102931973188564,0.0117684519883376,0.013009108438381
1,0.0115218989920556,0.000943809203946292,0.0112928753266685,0.010191382333084,0.0108573395628823,0.0124076643164152,0.0130553120724199
1.2,0.0122332597237308,0.00100729009277522,0.0121716105716508,0.0108801836346316,0.0113170366708597,0.0128435868323727,0.0140116541807597
1.4,0.012909375487098,0.00117133026085355,0.0129980883130783,0.0108461560090774,0.0122265424828155,0.0135436479136769,0.014812863859208
1.6,0.0129267828290583,0.00115725704855091,0.0128023814462965,0.0116624149442996,0.011968596234732,0.0132798415134848,0.0153191129995631
1.8,0.0137207357431713,0.00119228387430606,0.0137885745270927,0.0115271604919357,0.0128790098734508,0.014404192154691,0.0157404017630191
2,0.0140928265688229,0.000913572175823768,0.0141179209810629,0.012430772275785,0.0135293257548758,0.0147195392403282,0.0156418241976869
2.2,0.0145785854565,0.0010948856629111,0.0144781154741152,0.0128592760553363,0.0138528289593717,0.0153214798448397,0.0163792049838531
2.4,0.0151079723692106,0.00147951540105891,0.0150224599691325,0.0130224951760404,0.013979005267109,0.0164038380483932,0.0173903627015483
2.6,0.0158591842426537,0.00127728263557811,0.0162068013885767,0.0133362024089436,0.0148219600549124,0.0166901185068331,0.0178040530897743
2.8,0.0159133728665875,0.00102519523673786,0.0157215781963208,0.0143135525770898,0.0151762531550769,0.016634307471787,0.0175338431754001
3,0.0168765467753885,0.00158490827090082,0.0171003143537815,0.0139663826204462,0.0157026551385242,0.0177391073150725,0.0196595013715247
3.2,0.0173267738476839,0.00165849851734602,0.0169085953000634,0.0149262352540681,0.0162333481295401,0.0182453375522501,0.0204012960127835
3.4,0.0180170432213578,0.00120978969219368,0.0177988789358143,0.0159897898077734,0.0170559349848555,0.0191188582244356,0.0199895133520905
3.6,0.0188392037381617,0.00162426639630303,0.0186329914194571,0.0166601842572601,0.0177227205316057,0.019585484193346,0.0221180181468653
3.8,0.0306657438064782,0.0556307202099679,0.0190533184593598,0.0172858295956167,0.0181105385138923,0.0208723796240472,0.103431554931095
