prob,mean,std,median,perc05,perc25,perc75,perc95
0.2,2.6410623356232,0.0330381223757107,2.6342359740387,2.6323753193782,2.63336556459494,2.63516039888231,2.65348014237254
0.4,2.79384758485093,0.00526395272030752,2.79417717193518,2.78693325210423,2.7914757964274,2.79705876972712,2.80035492099577
0.6,2.77417904576408,0.00300280028818896,2.77434699931351,2.76860860488451,2.77224428856365,2.77579824238616,2.77966039400446
0.8,2.77239354948818,0.00350801737100709,2.77179610070147,2.76676311530207,2.76972116703019,2.77549356945416,2.7778316282329
1,2.77168241793535,0.00306868298600552,2.77143713584575,2.76762589862247,2.76982695033207,2.77337856381049,2.77725284029861
1.2,2.77111744429251,0.00320300485511704,2.77172675543569,2.76566656978059,2.76854637604636,2.77347128657543,2.77594160480052
1.4,2.76993132635259,0.00359398208691061,2.7702448471073,2.76376093997402,2.76664199553488,2.77280825591482,2.77476724346186
1.6,2.76976070036408,0.00320666932496216,2.76936284349663,2.76531402299931,2.76762268018956,2.7717875927411,2.77540764431149
1.8,2.76959522150132,0.00328368047032613,2.76944711665351,2.76466577048334,2.7673552672184,2.77165565149558,2.77551484780126
2,2.76910948898393,0.00312302440547712,2.76881840722629,2.76502908559488,2.76678338508933,2.77111923834379,2.7756781313499
2.2,2.76977115467896,0.00403948558976922,2.77073265466877,2.76418027097768,2.76599854272936,2.77305856148062,2.77570293864219
2.4,2.76941110769487,0.00358592558065089,2.76929781218389,2.76321541242991,2.76710242371674,2.7714784692682,2.77593849114989
2.6,2.76885212003456,0.00378302500736479,2.76923768817474,2.76268955568916,2.76607013256782,2.77069435165281,2.77513043010655
2.8,2.76897671718974,0.00376714280207659,2.76913042011433,2.76322059282684,2.76602859788436,2.77152090964595,2.7755217137206
3,2.76942783887612,0.00528230191370089,2.76903442390459,2.75899939480225,2.76673236208199,2.77273482624044,2.77707848700697
3.2,2.76875322681766,0.00634628764899116,2.76844798247876,2.75908138753307,2.76409342794426,2.77295101575208,2.77968912837159
3.4,2.76913247146355,0.00436892733014467,2.76954155973879,2.76101052225219,2.76767020349812,2.77187239421435,2.77555436476131
3.6,2.76910253341204,0.00457819900535025,2.76884381370927,2.761602549036,2.76605242522152,2.77192333405097,2.77643585581328
3.8,2.76425766243818,0.0277025032861178,2.7705463972742,2.74210183258152,2.76426572721621,2.77341950264388,2.77935843732408
